Frame,Timestamp,Src,Dst,Metodo,URI,Status,Operazione,Payload ID,Payload Mediator,Δ Mediator (ms),Latency (ms)
763,1763560932.002588,127.0.0.1:53904,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,31640.82
2003,1763561020.439115,127.0.0.1:50580,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,30369.10
3303,1763561128.836891,127.0.0.1:42572,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,30430.51
4603,1763561222.367257,127.0.0.1:50656,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,32050.62
5811,1763561300.276139,127.0.0.1:42160,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,30245.82
7033,1763561378.430254,127.0.0.1:46134,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,31586.45
7978,1763561442.730470,127.0.0.1:3000,127.0.0.1:45902,POST,/didcomm,200,https://didcomm.org/routing/2.0/forward,37e00df3-aaaa-481d-9434-df9015f558bf,37e00df3-aaaa-481d-9434-df9015f558bf,0.00,2089.43
8742,1763561489.986687,127.0.0.1:54420,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,30914.86
9926,1763561566.259831,127.0.0.1:58644,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,30387.42
10843,1763561628.344971,127.0.0.1:3000,127.0.0.1:56482,POST,/didcomm,200,https://didcomm.org/routing/2.0/forward,c5ce8362-86c6-4dc4-a501-72115492b1d7,c5ce8362-86c6-4dc4-a501-72115492b1d7,0.00,1956.31
11615,1763561675.389641,127.0.0.1:34440,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,30977.69
12851,1763561754.637343,127.0.0.1:60594,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,31766.11
