Frame,Timestamp,Src,Dst,Metodo,URI,Status,Operazione,Payload ID,Payload Mediator,Δ Mediator (ms),Latency (ms)
13,1763559952.523711,172.31.100.255:50660,44.214.111.58:443,TLS,-,-,-,-,-,-,198.55
15,1763559952.733688,172.31.100.255:50660,44.214.111.58:443,TLS,-,-,-,-,-,-,175.81
17,1763559952.937085,172.31.100.255:50660,44.214.111.58:443,TLS,-,-,-,-,-,-,188.20
20,1763559953.139749,172.31.100.255:50660,44.214.111.58:443,TLS,-,-,-,-,-,-,179.25
23,1763559953.343070,172.31.100.255:50660,44.214.111.58:443,TLS,-,-,-,-,-,-,185.60
26,1763559953.553965,172.31.100.255:50660,44.214.111.58:443,TLS,-,-,-,-,-,-,193.44
29,1763559953.959758,172.31.100.255:50660,44.214.111.58:443,TLS,-,-,-,-,-,-,388.86
34,1763559954.366451,172.31.100.255:50660,44.214.111.58:443,TLS,-,-,-,-,-,-,591.58
37,1763559954.572034,172.31.100.255:50660,44.214.111.58:443,TLS,-,-,-,-,-,-,598.12
40,1763559954.781748,172.31.100.255:50660,44.214.111.58:443,TLS,-,-,-,-,-,-,397.64
43,1763559954.980857,172.31.100.255:50660,44.214.111.58:443,TLS,-,-,-,-,-,-,392.55
46,1763559955.187652,172.31.100.255:50660,44.214.111.58:443,TLS,-,-,-,-,-,-,388.59
49,1763559955.394008,172.31.100.255:50660,44.214.111.58:443,TLS,-,-,-,-,-,-,397.72
52,1763559955.602737,172.31.100.255:50660,44.214.111.58:443,TLS,-,-,-,-,-,-,399.20
55,1763559955.801188,172.31.100.255:50660,44.214.111.58:443,TLS,-,-,-,-,-,-,391.72
58,1763559956.006730,172.31.100.255:50660,44.214.111.58:443,TLS,-,-,-,-,-,-,386.65
61,1763559956.212373,172.31.100.255:50660,44.214.111.58:443,TLS,-,-,-,-,-,-,391.86
64,1763559956.416081,172.31.100.255:50660,44.214.111.58:443,TLS,-,-,-,-,-,-,392.79
67,1763559956.624655,172.31.100.255:50660,44.214.111.58:443,TLS,-,-,-,-,-,-,393.44
70,1763559956.824820,172.31.100.255:50660,44.214.111.58:443,TLS,-,-,-,-,-,-,390.26
73,1763559956.961271,172.31.100.255:50660,44.214.111.58:443,TLS,-,-,-,-,-,-,316.81
76,1763559957.235138,172.31.100.255:50660,44.214.111.58:443,TLS,-,-,-,-,-,-,395.36
79,1763559957.439687,172.31.100.255:50660,44.214.111.58:443,TLS,-,-,-,-,-,-,464.37
82,1763559957.654428,172.31.100.255:50660,44.214.111.58:443,TLS,-,-,-,-,-,-,404.01
85,1763559957.850599,172.31.100.255:50660,44.214.111.58:443,TLS,-,-,-,-,-,-,395.91
88,1763559958.055005,172.31.100.255:50660,44.214.111.58:443,TLS,-,-,-,-,-,-,385.29
91,1763559958.261686,172.31.100.255:50660,44.214.111.58:443,TLS,-,-,-,-,-,-,396.20
94,1763559958.463416,172.31.100.255:50660,44.214.111.58:443,TLS,-,-,-,-,-,-,389.25
97,1763559958.607715,172.31.100.255:50660,44.214.111.58:443,TLS,-,-,-,-,-,-,326.40
100,1763559958.874554,172.31.100.255:50660,44.214.111.58:443,TLS,-,-,-,-,-,-,391.64
103,1763559959.077537,172.31.100.255:50660,44.214.111.58:443,TLS,-,-,-,-,-,-,451.29
106,1763559959.282650,172.31.100.255:50660,44.214.111.58:443,TLS,-,-,-,-,-,-,388.88
109,1763559959.470948,172.31.100.255:50660,44.214.111.58:443,TLS,-,-,-,-,-,-,378.31
112,1763559959.609444,172.31.100.255:50660,44.214.111.58:443,TLS,-,-,-,-,-,-,311.86
115,1763559959.898835,172.31.100.255:50660,44.214.111.58:443,TLS,-,-,-,-,-,-,414.71
118,1763559960.100760,172.31.100.255:50660,44.214.111.58:443,TLS,-,-,-,-,-,-,474.60
121,1763559960.309162,172.31.100.255:50660,44.214.111.58:443,TLS,-,-,-,-,-,-,395.31
