Frame,Timestamp,Src,Dst,Metodo,URI,Status,Operazione,Payload ID,Payload Mediator,Δ Mediator (ms),Latency (ms)
356,1763236017.335617,127.0.0.1:57940,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,11482.75
988,1763236051.780753,127.0.0.1:40564,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,11673.95
1586,1763236088.970260,127.0.0.1:51044,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,10822.83
2256,1763236135.731852,127.0.0.1:39388,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,11675.78
2816,1763236164.079589,127.0.0.1:58386,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,11567.11
3469,1763236192.686044,127.0.0.1:45052,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,10860.26
3907,1763236215.694766,127.0.0.1:3000,127.0.0.1:54326,POST,/didcomm,200,https://didcomm.org/routing/2.0/forward,40ab7adf-20ca-43bf-a9d6-1ca5f9694e8a,40ab7adf-20ca-43bf-a9d6-1ca5f9694e8a,0.00,1088.30
4309,1763236233.691516,127.0.0.1:54330,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,11964.82
4867,1763236262.448958,127.0.0.1:34288,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,11550.64
5293,1763236284.783666,127.0.0.1:3000,127.0.0.1:38646,POST,/didcomm,200,https://didcomm.org/routing/2.0/forward,64e8d3b9-c0a2-40c4-ab60-fed964bbbf30,64e8d3b9-c0a2-40c4-ab60-fed964bbbf30,0.00,1003.12
5706,1763236302.667585,127.0.0.1:37942,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,11776.99
6260,1763236331.290789,127.0.0.1:42206,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,11535.43
