Frame,Timestamp,Src,Dst,Metodo,URI,Status,Operazione,Payload ID,Payload Mediator,Δ Mediator (ms),Latency (ms)
25,1763236413.095606,172.31.100.255:53230,34.192.170.154:443,TLS,-,-,-,-,-,-,137.19
27,1763236413.236554,172.31.100.255:53230,34.192.170.154:443,TLS,-,-,-,-,-,-,120.55
29,1763236413.371623,172.31.100.255:53230,34.192.170.154:443,TLS,-,-,-,-,-,-,122.40
31,1763236413.509826,172.31.100.255:53230,34.192.170.154:443,TLS,-,-,-,-,-,-,122.05
33,1763236413.644960,172.31.100.255:53230,34.192.170.154:443,TLS,-,-,-,-,-,-,122.47
37,1763236413.786366,172.31.100.255:53230,34.192.170.154:443,TLS,-,-,-,-,-,-,126.88
39,1763236413.919252,172.31.100.255:53230,34.192.170.154:443,TLS,-,-,-,-,-,-,118.27
41,1763236414.055264,172.31.100.255:53230,34.192.170.154:443,TLS,-,-,-,-,-,-,120.87
46,1763236414.190393,172.31.100.255:53230,34.192.170.154:443,TLS,-,-,-,-,-,-,122.68
48,1763236414.332077,172.31.100.255:53230,34.192.170.154:443,TLS,-,-,-,-,-,-,127.34
50,1763236414.470381,172.31.100.255:53230,34.192.170.154:443,TLS,-,-,-,-,-,-,124.50
52,1763236414.606404,172.31.100.255:53230,34.192.170.154:443,TLS,-,-,-,-,-,-,123.07
54,1763236414.743572,172.31.100.255:53230,34.192.170.154:443,TLS,-,-,-,-,-,-,123.00
56,1763236414.879018,172.31.100.255:53230,34.192.170.154:443,TLS,-,-,-,-,-,-,122.63
58,1763236415.014726,172.31.100.255:53230,34.192.170.154:443,TLS,-,-,-,-,-,-,121.82
60,1763236415.150110,172.31.100.255:53230,34.192.170.154:443,TLS,-,-,-,-,-,-,123.65
62,1763236415.286069,172.31.100.255:53230,34.192.170.154:443,TLS,-,-,-,-,-,-,123.32
66,1763236415.423274,172.31.100.255:53230,34.192.170.154:443,TLS,-,-,-,-,-,-,122.57
68,1763236415.568962,172.31.100.255:53230,34.192.170.154:443,TLS,-,-,-,-,-,-,132.23
70,1763236415.714099,172.31.100.255:53230,34.192.170.154:443,TLS,-,-,-,-,-,-,130.83
72,1763236415.854649,172.31.100.255:53230,34.192.170.154:443,TLS,-,-,-,-,-,-,126.20
74,1763236415.989760,172.31.100.255:53230,34.192.170.154:443,TLS,-,-,-,-,-,-,122.85
76,1763236416.129560,172.31.100.255:53230,34.192.170.154:443,TLS,-,-,-,-,-,-,125.67
78,1763236416.264352,172.31.100.255:53230,34.192.170.154:443,TLS,-,-,-,-,-,-,122.33
80,1763236416.400661,172.31.100.255:53230,34.192.170.154:443,TLS,-,-,-,-,-,-,123.03
82,1763236416.541143,172.31.100.255:53230,34.192.170.154:443,TLS,-,-,-,-,-,-,126.34
84,1763236416.676588,172.31.100.255:53230,34.192.170.154:443,TLS,-,-,-,-,-,-,121.21
86,1763236416.815864,172.31.100.255:53230,34.192.170.154:443,TLS,-,-,-,-,-,-,124.65
88,1763236416.957200,172.31.100.255:53230,34.192.170.154:443,TLS,-,-,-,-,-,-,127.59
90,1763236417.096128,172.31.100.255:53230,34.192.170.154:443,TLS,-,-,-,-,-,-,124.90
92,1763236417.235084,172.31.100.255:53230,34.192.170.154:443,TLS,-,-,-,-,-,-,127.78
94,1763236417.372774,172.31.100.255:53230,34.192.170.154:443,TLS,-,-,-,-,-,-,123.88
