Frame,Timestamp,Src,Dst,Metodo,URI,Status,Operazione,Payload ID,Payload Mediator,Δ Mediator (ms),Latency (ms)
596,1763572593.550628,127.0.0.1:53980,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,29643.79
1570,1763572682.438356,127.0.0.1:39482,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,29851.70
2545,1763572767.221479,127.0.0.1:45998,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,29637.90
3557,1763572862.286311,127.0.0.1:52748,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,30291.01
4499,1763572938.377813,127.0.0.1:38580,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,29989.19
5443,1763573013.915238,127.0.0.1:34904,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,30054.44
6164,1763573075.663732,127.0.0.1:3000,127.0.0.1:48720,POST,/didcomm,200,https://didcomm.org/routing/2.0/forward,39a06039-a25b-4386-9f3c-d425c8caeaba,39a06039-a25b-4386-9f3c-d425c8caeaba,0.00,1688.87
6803,1763573120.816802,127.0.0.1:45456,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,29945.02
7733,1763573194.134946,127.0.0.1:56080,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,29632.00
8429,1763573254.545795,127.0.0.1:3000,127.0.0.1:58562,POST,/didcomm,200,https://didcomm.org/routing/2.0/forward,a11bd8f9-e4c0-4762-b8ad-07fc61cf55cf,a11bd8f9-e4c0-4762-b8ad-07fc61cf55cf,0.00,1465.75
9043,1763573299.298026,127.0.0.1:38618,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,29218.56
9974,1763573374.047955,127.0.0.1:54054,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,30541.81
