Frame,Timestamp,Src,Dst,Metodo,URI,Status,Operazione,Payload ID,Payload Mediator,Δ Mediator (ms),Latency (ms)
13,1763656912.109126,172.31.100.255:37800,35.172.145.92:443,TLS,-,-,-,-,-,-,128.00
15,1763656912.264569,172.31.100.255:37800,35.172.145.92:443,TLS,-,-,-,-,-,-,132.75
17,1763656912.403307,172.31.100.255:37800,35.172.145.92:443,TLS,-,-,-,-,-,-,124.71
19,1763656912.551748,172.31.100.255:37800,35.172.145.92:443,TLS,-,-,-,-,-,-,130.46
21,1763656912.705389,172.31.100.255:37800,35.172.145.92:443,TLS,-,-,-,-,-,-,137.46
23,1763656912.907977,172.31.100.255:37800,35.172.145.92:443,TLS,-,-,-,-,-,-,187.56
26,1763656913.054443,172.31.100.255:37800,35.172.145.92:443,TLS,-,-,-,-,-,-,133.99
29,1763656913.202235,172.31.100.255:37800,35.172.145.92:443,TLS,-,-,-,-,-,-,133.06
31,1763656913.349204,172.31.100.255:37800,35.172.145.92:443,TLS,-,-,-,-,-,-,134.79
33,1763656913.497860,172.31.100.255:37800,35.172.145.92:443,TLS,-,-,-,-,-,-,133.74
35,1763656913.648043,172.31.100.255:37800,35.172.145.92:443,TLS,-,-,-,-,-,-,137.89
37,1763656913.801981,172.31.100.255:37800,35.172.145.92:443,TLS,-,-,-,-,-,-,139.93
39,1763656913.954731,172.31.100.255:37800,35.172.145.92:443,TLS,-,-,-,-,-,-,139.15
41,1763656914.107255,172.31.100.255:37800,35.172.145.92:443,TLS,-,-,-,-,-,-,140.63
43,1763656914.256547,172.31.100.255:37800,35.172.145.92:443,TLS,-,-,-,-,-,-,135.44
45,1763656914.407176,172.31.100.255:37800,35.172.145.92:443,TLS,-,-,-,-,-,-,137.77
47,1763656914.555606,172.31.100.255:37800,35.172.145.92:443,TLS,-,-,-,-,-,-,136.55
49,1763656914.702218,172.31.100.255:37800,35.172.145.92:443,TLS,-,-,-,-,-,-,133.38
