Frame,Timestamp,Src,Dst,Metodo,URI,Status,Operazione,Payload ID,Payload Mediator,Δ Mediator (ms),Latency (ms)
13,1763411352.407403,172.31.100.255:60016,34.192.170.154:443,TLS,-,-,-,-,-,-,133.75
15,1763411352.582972,172.31.100.255:60016,34.192.170.154:443,TLS,-,-,-,-,-,-,156.72
17,1763411352.749959,172.31.100.255:60016,34.192.170.154:443,TLS,-,-,-,-,-,-,152.82
19,1763411352.957949,172.31.100.255:60016,34.192.170.154:443,TLS,-,-,-,-,-,-,190.38
21,1763411353.133799,172.31.100.255:60016,34.192.170.154:443,TLS,-,-,-,-,-,-,160.33
23,1763411353.282547,172.31.100.255:60016,34.192.170.154:443,TLS,-,-,-,-,-,-,133.95
25,1763411353.428124,172.31.100.255:60016,34.192.170.154:443,TLS,-,-,-,-,-,-,131.75
27,1763411353.572089,172.31.100.255:60016,34.192.170.154:443,TLS,-,-,-,-,-,-,131.37
29,1763411353.728421,172.31.100.255:60016,34.192.170.154:443,TLS,-,-,-,-,-,-,142.66
31,1763411353.875011,172.31.100.255:60016,34.192.170.154:443,TLS,-,-,-,-,-,-,134.18
33,1763411354.048772,172.31.100.255:60016,34.192.170.154:443,TLS,-,-,-,-,-,-,159.50
35,1763411354.195957,172.31.100.255:60016,34.192.170.154:443,TLS,-,-,-,-,-,-,134.29
37,1763411354.384953,172.31.100.255:60016,34.192.170.154:443,TLS,-,-,-,-,-,-,175.30
39,1763411354.544701,172.31.100.255:60016,34.192.170.154:443,TLS,-,-,-,-,-,-,146.23
41,1763411354.691131,172.31.100.255:60016,34.192.170.154:443,TLS,-,-,-,-,-,-,132.49
43,1763411354.840510,172.31.100.255:60016,34.192.170.154:443,TLS,-,-,-,-,-,-,135.31
45,1763411354.984914,172.31.100.255:60016,34.192.170.154:443,TLS,-,-,-,-,-,-,131.15
47,1763411355.137961,172.31.100.255:60016,34.192.170.154:443,TLS,-,-,-,-,-,-,139.56
