Frame,Timestamp,Src,Dst,Metodo,URI,Status,Operazione,Payload ID,Payload Mediator,Δ Mediator (ms),Latency (ms)
468,1763410749.256562,127.0.0.1:47204,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,17098.29
1356,1763410820.781790,127.0.0.1:49556,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,18253.55
2176,1763410877.151045,127.0.0.1:37952,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,17555.06
3000,1763410927.679518,127.0.0.1:53944,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,18157.93
3775,1763410972.863246,127.0.0.1:59000,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,17750.71
4545,1763411017.248577,127.0.0.1:36486,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,17854.52
5135,1763411052.738871,127.0.0.1:3000,127.0.0.1:43950,POST,/didcomm,200,https://didcomm.org/routing/2.0/forward,bdd0ec6d-6809-4dab-b4d7-2a0a3ff76a17,bdd0ec6d-6809-4dab-b4d7-2a0a3ff76a17,0.00,1096.39
5650,1763411079.116613,127.0.0.1:40342,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,17044.64
6417,1763411123.232846,127.0.0.1:39972,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,17455.96
6995,1763411158.276764,127.0.0.1:3000,127.0.0.1:33008,POST,/didcomm,200,https://didcomm.org/routing/2.0/forward,590be3a6-da1a-45e2-ac36-65c57fdff1ea,590be3a6-da1a-45e2-ac36-65c57fdff1ea,0.00,1136.38
7497,1763411185.141838,127.0.0.1:52952,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,17391.05
8267,1763411229.123818,127.0.0.1:33300,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,17585.82
