Frame,Timestamp,Src,Dst,Metodo,URI,Status,Operazione,Payload ID,Payload Mediator,Δ Mediator (ms),Latency (ms)
167,1763047268.759597,127.0.0.1:58464,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,4230.99
488,1763047292.660225,127.0.0.1:44348,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,4110.62
829,1763047316.404072,127.0.0.1:44252,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,3954.12
1203,1763047357.502252,127.0.0.1:53746,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,4554.25
1466,1763047368.366944,127.0.0.1:37110,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,4197.77
1735,1763047379.143770,127.0.0.1:55762,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,4257.41
1949,1763047387.925026,127.0.0.1:57218,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,954.46
2109,1763047394.628842,127.0.0.1:57218,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,4113.72
2362,1763047404.658868,127.0.0.1:44090,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,4213.62
2588,1763047412.798612,127.0.0.1:42666,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,924.00
2764,1763047419.422496,127.0.0.1:42666,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,4019.36
3029,1763047429.760193,127.0.0.1:38570,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,4464.71
