Frame,Timestamp,Src,Dst,Metodo,URI,Status,Operazione,Payload ID,Payload Mediator,Δ Mediator (ms),Latency (ms)
32,1763055217.790872,172.31.100.255:51576,54.211.237.84:443,TLS,-,-,-,-,-,-,117.71
34,1763055217.932891,172.31.100.255:51576,54.211.237.84:443,TLS,-,-,-,-,-,-,119.74
36,1763055218.066829,172.31.100.255:51576,54.211.237.84:443,TLS,-,-,-,-,-,-,120.94
38,1763055218.200857,172.31.100.255:51576,54.211.237.84:443,TLS,-,-,-,-,-,-,117.72
40,1763055218.339558,172.31.100.255:51576,54.211.237.84:443,TLS,-,-,-,-,-,-,123.47
42,1763055218.473009,172.31.100.255:51576,54.211.237.84:443,TLS,-,-,-,-,-,-,118.98
44,1763055218.604248,172.31.100.255:51576,54.211.237.84:443,TLS,-,-,-,-,-,-,115.94
46,1763055218.735913,172.31.100.255:51576,54.211.237.84:443,TLS,-,-,-,-,-,-,117.81
48,1763055218.881506,172.31.100.255:51576,54.211.237.84:443,TLS,-,-,-,-,-,-,131.79
50,1763055219.020452,172.31.100.255:51576,54.211.237.84:443,TLS,-,-,-,-,-,-,126.38
52,1763055219.151206,172.31.100.255:51576,54.211.237.84:443,TLS,-,-,-,-,-,-,117.18
57,1763055219.287970,172.31.100.255:51576,54.211.237.84:443,TLS,-,-,-,-,-,-,121.60
59,1763055219.425385,172.31.100.255:51576,54.211.237.84:443,TLS,-,-,-,-,-,-,124.29
61,1763055219.558153,172.31.100.255:51576,54.211.237.84:443,TLS,-,-,-,-,-,-,119.02
63,1763055219.692948,172.31.100.255:51576,54.211.237.84:443,TLS,-,-,-,-,-,-,121.64
65,1763055219.822136,172.31.100.255:51576,54.211.237.84:443,TLS,-,-,-,-,-,-,116.55
71,1763055219.967905,172.31.100.255:51576,54.211.237.84:443,TLS,-,-,-,-,-,-,118.25
75,1763055220.098517,172.31.100.255:51576,54.211.237.84:443,TLS,-,-,-,-,-,-,118.36
77,1763055220.233801,172.31.100.255:51576,54.211.237.84:443,TLS,-,-,-,-,-,-,122.48
79,1763055220.371607,172.31.100.255:51576,54.211.237.84:443,TLS,-,-,-,-,-,-,124.29
81,1763055220.506263,172.31.100.255:51576,54.211.237.84:443,TLS,-,-,-,-,-,-,120.69
103,1763055221.070565,172.31.100.255:35912,44.214.111.58:443,TLS,-,-,-,-,-,-,117.75
105,1763055221.204506,172.31.100.255:35912,44.214.111.58:443,TLS,-,-,-,-,-,-,120.47
107,1763055221.337372,172.31.100.255:35912,44.214.111.58:443,TLS,-,-,-,-,-,-,120.84
109,1763055221.473950,172.31.100.255:35912,44.214.111.58:443,TLS,-,-,-,-,-,-,122.70
111,1763055221.607243,172.31.100.255:35912,44.214.111.58:443,TLS,-,-,-,-,-,-,120.22
116,1763055221.738213,172.31.100.255:35912,44.214.111.58:443,TLS,-,-,-,-,-,-,117.74
119,1763055221.868735,172.31.100.255:35912,44.214.111.58:443,TLS,-,-,-,-,-,-,119.02
121,1763055222.000344,172.31.100.255:35912,44.214.111.58:443,TLS,-,-,-,-,-,-,119.43
123,1763055222.135597,172.31.100.255:35912,44.214.111.58:443,TLS,-,-,-,-,-,-,123.06
125,1763055222.280752,172.31.100.255:35912,44.214.111.58:443,TLS,-,-,-,-,-,-,132.42
127,1763055222.412462,172.31.100.255:35912,44.214.111.58:443,TLS,-,-,-,-,-,-,119.15
135,1763055222.545699,172.31.100.255:35912,44.214.111.58:443,TLS,-,-,-,-,-,-,115.61
137,1763055222.676847,172.31.100.255:35912,44.214.111.58:443,TLS,-,-,-,-,-,-,118.98
142,1763055222.811967,172.31.100.255:35912,44.214.111.58:443,TLS,-,-,-,-,-,-,123.22
145,1763055222.947337,172.31.100.255:35912,44.214.111.58:443,TLS,-,-,-,-,-,-,123.50
147,1763055223.080030,172.31.100.255:35912,44.214.111.58:443,TLS,-,-,-,-,-,-,119.28
151,1763055223.216258,172.31.100.255:35912,44.214.111.58:443,TLS,-,-,-,-,-,-,114.72
153,1763055223.350436,172.31.100.255:35912,44.214.111.58:443,TLS,-,-,-,-,-,-,120.93
155,1763055223.485914,172.31.100.255:35912,44.214.111.58:443,TLS,-,-,-,-,-,-,123.86
157,1763055223.620930,172.31.100.255:35912,44.214.111.58:443,TLS,-,-,-,-,-,-,122.83
159,1763055223.754304,172.31.100.255:35912,44.214.111.58:443,TLS,-,-,-,-,-,-,120.50
169,1763055223.880378,172.31.100.255:35912,44.214.111.58:443,TLS,-,-,-,-,-,-,113.28
172,1763055224.011687,172.31.100.255:35912,44.214.111.58:443,TLS,-,-,-,-,-,-,119.20
174,1763055224.142717,172.31.100.255:35912,44.214.111.58:443,TLS,-,-,-,-,-,-,119.74
176,1763055224.275370,172.31.100.255:35912,44.214.111.58:443,TLS,-,-,-,-,-,-,120.36
178,1763055224.410480,172.31.100.255:35912,44.214.111.58:443,TLS,-,-,-,-,-,-,121.97
180,1763055224.542056,172.31.100.255:35912,44.214.111.58:443,TLS,-,-,-,-,-,-,118.17
182,1763055224.674207,172.31.100.255:35912,44.214.111.58:443,TLS,-,-,-,-,-,-,120.10
184,1763055224.804318,172.31.100.255:35912,44.214.111.58:443,TLS,-,-,-,-,-,-,117.05
188,1763055224.940796,172.31.100.255:35912,44.214.111.58:443,TLS,-,-,-,-,-,-,124.24
191,1763055225.081196,172.31.100.255:35912,44.214.111.58:443,TLS,-,-,-,-,-,-,129.49
194,1763055225.215117,172.31.100.255:35912,44.214.111.58:443,TLS,-,-,-,-,-,-,121.92
202,1763055225.363185,172.31.100.255:51576,54.211.237.84:443,TLS,-,-,-,-,-,124.76,111.37
204,1763055225.489007,172.31.100.255:51576,54.211.237.84:443,TLS,-,-,-,-,-,250.58,114.31
208,1763055225.625989,172.31.100.255:51576,54.211.237.84:443,TLS,-,-,-,-,-,387.56,124.21
210,1763055225.759714,172.31.100.255:51576,54.211.237.84:443,TLS,-,-,-,-,-,521.29,120.14
214,1763055225.894723,172.31.100.255:51576,54.211.237.84:443,TLS,-,-,-,-,-,656.30,123.06
218,1763055226.024331,172.31.100.255:51576,54.211.237.84:443,TLS,-,-,-,-,-,785.90,112.77
220,1763055226.150659,172.31.100.255:51576,54.211.237.84:443,TLS,-,-,-,-,-,912.23,114.08
222,1763055226.278628,172.31.100.255:51576,54.211.237.84:443,TLS,-,-,-,-,-,1040.20,116.12
227,1763055226.408547,172.31.100.255:51576,54.211.237.84:443,TLS,-,-,-,-,-,1170.12,117.11
230,1763055226.541395,172.31.100.255:51576,54.211.237.84:443,TLS,-,-,-,-,-,1302.97,119.17
232,1763055226.671483,172.31.100.255:51576,54.211.237.84:443,TLS,-,-,-,-,-,1433.06,117.24
234,1763055226.799880,172.31.100.255:51576,54.211.237.84:443,TLS,-,-,-,-,-,1561.45,115.72
236,1763055226.930722,172.31.100.255:51576,54.211.237.84:443,TLS,-,-,-,-,-,1692.30,116.78
238,1763055227.065653,172.31.100.255:51576,54.211.237.84:443,TLS,-,-,-,-,-,1827.23,121.51
240,1763055227.204376,172.31.100.255:51576,54.211.237.84:443,TLS,-,-,-,-,-,1965.95,125.88
242,1763055227.333265,172.31.100.255:51576,54.211.237.84:443,TLS,-,-,-,-,-,2094.84,116.14
