Frame,Timestamp,Src,Dst,Metodo,URI,Status,Operazione,Payload ID,Payload Mediator,Δ Mediator (ms),Latency (ms)
21,1763734990.028634,172.31.100.255:42600,107.23.106.148:443,TLS,-,-,-,-,-,-,202.10
23,1763734990.233670,172.31.100.255:42600,107.23.106.148:443,TLS,-,-,-,-,-,-,171.17
25,1763734990.439998,172.31.100.255:42600,107.23.106.148:443,TLS,-,-,-,-,-,-,193.45
28,1763734990.645878,172.31.100.255:42600,107.23.106.148:443,TLS,-,-,-,-,-,-,184.58
31,1763734990.851920,172.31.100.255:42600,107.23.106.148:443,TLS,-,-,-,-,-,-,189.39
34,1763734991.058145,172.31.100.255:42600,107.23.106.148:443,TLS,-,-,-,-,-,-,190.32
37,1763734991.264311,172.31.100.255:42600,107.23.106.148:443,TLS,-,-,-,-,-,-,190.14
41,1763734991.470526,172.31.100.255:42600,107.23.106.148:443,TLS,-,-,-,-,-,-,192.34
44,1763734991.676817,172.31.100.255:42600,107.23.106.148:443,TLS,-,-,-,-,-,-,190.40
47,1763734991.882681,172.31.100.255:42600,107.23.106.148:443,TLS,-,-,-,-,-,-,188.98
50,1763734992.088574,172.31.100.255:42600,107.23.106.148:443,TLS,-,-,-,-,-,-,191.11
53,1763734992.294260,172.31.100.255:42600,107.23.106.148:443,TLS,-,-,-,-,-,-,190.41
57,1763734992.500783,172.31.100.255:42600,107.23.106.148:443,TLS,-,-,-,-,-,-,192.34
60,1763734992.639006,172.31.100.255:42600,107.23.106.148:443,TLS,-,-,-,-,-,-,123.81
63,1763734992.778806,172.31.100.255:42600,107.23.106.148:443,TLS,-,-,-,-,-,-,125.58
66,1763734993.017085,172.31.100.255:42600,107.23.106.148:443,TLS,-,-,-,-,-,-,224.49
69,1763734993.222233,172.31.100.255:42600,107.23.106.148:443,TLS,-,-,-,-,-,-,191.09
72,1763734993.427914,172.31.100.255:42600,107.23.106.148:443,TLS,-,-,-,-,-,-,191.35
75,1763734993.634665,172.31.100.255:42600,107.23.106.148:443,TLS,-,-,-,-,-,-,193.39
79,1763734993.840337,172.31.100.255:42600,107.23.106.148:443,TLS,-,-,-,-,-,-,191.71
82,1763734994.046508,172.31.100.255:42600,107.23.106.148:443,TLS,-,-,-,-,-,-,191.74
85,1763734994.252801,172.31.100.255:42600,107.23.106.148:443,TLS,-,-,-,-,-,-,191.98
90,1763734994.459620,172.31.100.255:42600,107.23.106.148:443,TLS,-,-,-,-,-,-,192.69
94,1763734994.602113,172.31.100.255:42600,107.23.106.148:443,TLS,-,-,-,-,-,-,128.60
98,1763734994.768423,172.31.100.255:42600,107.23.106.148:443,TLS,-,-,-,-,-,-,152.35
101,1763734994.974313,172.31.100.255:42600,107.23.106.148:443,TLS,-,-,-,-,-,-,192.83
104,1763734995.175680,172.31.100.255:42600,107.23.106.148:443,TLS,-,-,-,-,-,-,187.40
107,1763734995.376125,172.31.100.255:42600,107.23.106.148:443,TLS,-,-,-,-,-,-,186.03
110,1763734995.576780,172.31.100.255:42600,107.23.106.148:443,TLS,-,-,-,-,-,-,188.07
113,1763734995.778399,172.31.100.255:42600,107.23.106.148:443,TLS,-,-,-,-,-,-,187.81
116,1763734995.977904,172.31.100.255:42600,107.23.106.148:443,TLS,-,-,-,-,-,-,186.89
119,1763734996.179321,172.31.100.255:42600,107.23.106.148:443,TLS,-,-,-,-,-,-,187.84
122,1763734996.380081,172.31.100.255:42600,107.23.106.148:443,TLS,-,-,-,-,-,-,186.83
125,1763734996.581482,172.31.100.255:42600,107.23.106.148:443,TLS,-,-,-,-,-,-,187.43
