Frame,Timestamp,Src,Dst,Metodo,URI,Status,Operazione,Payload ID,Payload Mediator,Δ Mediator (ms),Latency (ms)
17,1763593694.760967,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,199.71
19,1763593694.967066,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,171.39
21,1763593695.172975,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,191.88
23,1763593695.345585,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,149.22
25,1763593695.498030,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,134.34
27,1763593695.785861,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,269.72
30,1763593695.989299,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,187.00
33,1763593696.193569,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,187.34
35,1763593696.398219,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,187.53
37,1763593696.603078,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,186.67
39,1763593696.746400,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,127.29
41,1763593696.911332,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,148.78
43,1763593697.115814,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,188.88
45,1763593697.321123,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,190.14
47,1763593697.526312,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,190.90
49,1763593697.730086,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,185.17
51,1763593697.877828,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,130.58
53,1763593698.037720,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,139.96
55,1763593698.241962,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,186.94
57,1763593698.447069,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,186.14
59,1763593698.654297,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,188.51
61,1763593698.856526,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,184.03
63,1763593699.061265,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,191.72
65,1763593699.265768,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,189.25
67,1763593699.471007,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,184.07
69,1763593699.675819,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,184.79
71,1763593699.880745,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,186.03
73,1763593700.085773,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,182.85
75,1763593700.237882,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,131.88
79,1763593700.393054,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,136.44
81,1763593700.601432,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,189.77
83,1763593700.802318,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,183.91
85,1763593701.007621,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,186.27
87,1763593701.211517,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,189.45
89,1763593701.415841,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,189.74
91,1763593701.622229,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,193.01
93,1763593701.826287,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,189.22
95,1763593702.035784,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,195.14
97,1763593702.238029,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,186.38
99,1763593702.543748,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,288.11
101,1763593702.748190,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,187.27
103,1763593702.944238,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,175.37
105,1763593703.091921,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,129.69
107,1763593703.259805,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,149.45
109,1763593703.407960,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,129.12
111,1763593703.566880,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,140.93
113,1763593703.772224,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,186.18
115,1763593703.976552,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,184.60
117,1763593704.181727,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,192.11
119,1763593704.386608,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,190.19
121,1763593704.590956,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,189.33
123,1763593704.795956,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,186.38
125,1763593705.002343,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,188.30
127,1763593705.205486,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,182.79
129,1763593705.352145,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,128.94
131,1763593705.513563,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,142.58
133,1763593705.718301,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,186.15
135,1763593705.923675,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,186.13
137,1763593706.071014,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,129.45
139,1763593706.229403,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,143.82
141,1763593706.434035,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,190.60
143,1763593706.834229,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,386.26
146,1763593706.975647,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,126.68
150,1763593707.124625,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,130.98
154,1763593707.271623,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,130.46
156,1763593707.420992,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,130.34
158,1763593707.663934,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,224.83
160,1763593707.868080,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,186.84
162,1763593708.074988,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,187.56
164,1763593708.278177,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,185.11
166,1763593708.484047,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,190.05
168,1763593708.688838,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,169.72
173,1763593708.892338,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,163.88
175,1763593709.097534,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,189.47
177,1763593709.302516,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,182.30
179,1763593709.507513,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,188.66
181,1763593709.711909,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,188.05
185,1763593709.916794,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,127.83
187,1763593710.122676,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,185.47
189,1763593710.327327,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,185.93
191,1763593710.530247,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,183.19
193,1763593710.737685,172.31.100.255:47222,107.23.106.148:443,TLS,-,-,-,-,-,-,188.91
210,1763593711.349624,172.31.100.255:45504,107.23.106.148:443,TLS,-,-,-,-,-,-,203.44
213,1763593711.553794,172.31.100.255:45504,107.23.106.148:443,TLS,-,-,-,-,-,-,190.61
215,1763593711.752552,172.31.100.255:45504,107.23.106.148:443,TLS,-,-,-,-,-,-,185.61
218,1763593711.903166,172.31.100.255:45504,107.23.106.148:443,TLS,-,-,-,-,-,-,136.32
223,1763593712.067820,172.31.100.255:45504,107.23.106.148:443,TLS,-,-,-,-,-,-,149.38
