Frame,Timestamp,Src,Dst,Metodo,URI,Status,Operazione,Payload ID,Payload Mediator,Δ Mediator (ms),Latency (ms)
13,1763226020.803994,172.31.100.255:46122,44.214.111.58:443,TLS,-,-,-,-,-,-,195.58
15,1763226021.020695,172.31.100.255:46122,44.214.111.58:443,TLS,-,-,-,-,-,-,183.64
18,1763226021.314944,172.31.100.255:46122,44.214.111.58:443,TLS,-,-,-,-,-,-,281.63
21,1763226021.514187,172.31.100.255:46122,44.214.111.58:443,TLS,-,-,-,-,-,-,181.43
23,1763226021.692744,172.31.100.255:46122,44.214.111.58:443,TLS,-,-,-,-,-,-,163.75
25,1763226021.840047,172.31.100.255:46122,44.214.111.58:443,TLS,-,-,-,-,-,-,132.14
27,1763226022.020490,172.31.100.255:46122,44.214.111.58:443,TLS,-,-,-,-,-,-,166.76
29,1763226022.223060,172.31.100.255:46122,44.214.111.58:443,TLS,-,-,-,-,-,-,187.47
31,1763226022.426234,172.31.100.255:46122,44.214.111.58:443,TLS,-,-,-,-,-,-,188.51
33,1763226022.635753,172.31.100.255:46122,44.214.111.58:443,TLS,-,-,-,-,-,-,194.56
35,1763226022.834233,172.31.100.255:46122,44.214.111.58:443,TLS,-,-,-,-,-,-,184.19
37,1763226023.239000,172.31.100.255:46122,44.214.111.58:443,TLS,-,-,-,-,-,-,389.36
39,1763226023.443432,172.31.100.255:46122,44.214.111.58:443,TLS,-,-,-,-,-,-,191.36
44,1763226023.641150,172.31.100.255:46122,44.214.111.58:443,TLS,-,-,-,-,-,-,183.69
46,1763226023.790527,172.31.100.255:46122,44.214.111.58:443,TLS,-,-,-,-,-,-,135.45
48,1763226023.951354,172.31.100.255:46122,44.214.111.58:443,TLS,-,-,-,-,-,-,146.90
50,1763226024.095533,172.31.100.255:46122,44.214.111.58:443,TLS,-,-,-,-,-,-,130.18
52,1763226024.243459,172.31.100.255:46122,44.214.111.58:443,TLS,-,-,-,-,-,-,134.47
54,1763226024.463991,172.31.100.255:46122,44.214.111.58:443,TLS,-,-,-,-,-,-,207.16
56,1763226024.663954,172.31.100.255:46122,44.214.111.58:443,TLS,-,-,-,-,-,-,186.99
58,1763226024.868264,172.31.100.255:46122,44.214.111.58:443,TLS,-,-,-,-,-,-,190.58
60,1763226025.072300,172.31.100.255:46122,44.214.111.58:443,TLS,-,-,-,-,-,-,190.08
62,1763226025.275543,172.31.100.255:46122,44.214.111.58:443,TLS,-,-,-,-,-,-,188.99
