Frame,Timestamp,Src,Dst,Metodo,URI,Status,Operazione,Payload ID,Payload Mediator,Δ Mediator (ms),Latency (ms)
17,1763226454.555668,172.31.100.255:55038,44.214.111.58:443,TLS,-,-,-,-,-,-,200.51
19,1763226454.762031,172.31.100.255:55038,44.214.111.58:443,TLS,-,-,-,-,-,-,175.50
21,1763226454.968069,172.31.100.255:55038,44.214.111.58:443,TLS,-,-,-,-,-,-,192.26
23,1763226455.173443,172.31.100.255:55038,44.214.111.58:443,TLS,-,-,-,-,-,-,184.13
25,1763226455.378441,172.31.100.255:55038,44.214.111.58:443,TLS,-,-,-,-,-,-,188.50
27,1763226455.584102,172.31.100.255:55038,44.214.111.58:443,TLS,-,-,-,-,-,-,190.25
29,1763226455.789589,172.31.100.255:55038,44.214.111.58:443,TLS,-,-,-,-,-,-,190.21
31,1763226455.995673,172.31.100.255:55038,44.214.111.58:443,TLS,-,-,-,-,-,-,190.96
33,1763226456.201169,172.31.100.255:55038,44.214.111.58:443,TLS,-,-,-,-,-,-,190.68
35,1763226456.350598,172.31.100.255:55038,44.214.111.58:443,TLS,-,-,-,-,-,-,133.22
37,1763226456.509503,172.31.100.255:55038,44.214.111.58:443,TLS,-,-,-,-,-,-,143.91
39,1763226456.715219,172.31.100.255:55038,44.214.111.58:443,TLS,-,-,-,-,-,-,190.50
41,1763226456.921183,172.31.100.255:55038,44.214.111.58:443,TLS,-,-,-,-,-,-,191.52
43,1763226457.126942,172.31.100.255:55038,44.214.111.58:443,TLS,-,-,-,-,-,-,191.50
45,1763226457.302795,172.31.100.255:55038,44.214.111.58:443,TLS,-,-,-,-,-,-,162.04
47,1763226457.538936,172.31.100.255:55038,44.214.111.58:443,TLS,-,-,-,-,-,-,222.10
49,1763226457.743653,172.31.100.255:55038,44.214.111.58:443,TLS,-,-,-,-,-,-,190.73
51,1763226457.949966,172.31.100.255:55038,44.214.111.58:443,TLS,-,-,-,-,-,-,191.66
53,1763226458.155822,172.31.100.255:55038,44.214.111.58:443,TLS,-,-,-,-,-,-,191.98
55,1763226458.361563,172.31.100.255:55038,44.214.111.58:443,TLS,-,-,-,-,-,-,191.75
57,1763226458.567083,172.31.100.255:55038,44.214.111.58:443,TLS,-,-,-,-,-,-,191.41
59,1763226458.715741,172.31.100.255:55038,44.214.111.58:443,TLS,-,-,-,-,-,-,134.57
61,1763226458.875756,172.31.100.255:55038,44.214.111.58:443,TLS,-,-,-,-,-,-,144.75
65,1763226459.081767,172.31.100.255:55038,44.214.111.58:443,TLS,-,-,-,-,-,-,191.94
67,1763226459.287589,172.31.100.255:55038,44.214.111.58:443,TLS,-,-,-,-,-,-,191.82
69,1763226459.478461,172.31.100.255:55038,44.214.111.58:443,TLS,-,-,-,-,-,-,176.71
71,1763226459.699844,172.31.100.255:55038,44.214.111.58:443,TLS,-,-,-,-,-,-,207.36
73,1763226459.905931,172.31.100.255:55038,44.214.111.58:443,TLS,-,-,-,-,-,-,191.56
75,1763226460.215918,172.31.100.255:55038,44.214.111.58:443,TLS,-,-,-,-,-,-,295.93
79,1763226460.422048,172.31.100.255:55038,44.214.111.58:443,TLS,-,-,-,-,-,-,189.67
85,1763226460.625881,172.31.100.255:55038,44.214.111.58:443,TLS,-,-,-,-,-,-,185.76
87,1763226460.831507,172.31.100.255:55038,44.214.111.58:443,TLS,-,-,-,-,-,-,190.94
89,1763226461.037369,172.31.100.255:55038,44.214.111.58:443,TLS,-,-,-,-,-,-,192.67
91,1763226461.243895,172.31.100.255:55038,44.214.111.58:443,TLS,-,-,-,-,-,-,192.52
93,1763226461.450235,172.31.100.255:55038,44.214.111.58:443,TLS,-,-,-,-,-,-,193.88
101,1763226461.655116,172.31.100.255:55038,44.214.111.58:443,TLS,-,-,-,-,-,-,159.75
