Frame,Timestamp,Src,Dst,Metodo,URI,Status,Operazione,Payload ID,Payload Mediator,Δ Mediator (ms),Latency (ms)
17,1763301377.411734,172.31.100.255:42974,35.172.145.92:443,TLS,-,-,-,-,-,-,121.02
19,1763301377.558460,172.31.100.255:42974,35.172.145.92:443,TLS,-,-,-,-,-,-,125.99
21,1763301377.711788,172.31.100.255:42974,35.172.145.92:443,TLS,-,-,-,-,-,-,140.79
23,1763301377.853557,172.31.100.255:42974,35.172.145.92:443,TLS,-,-,-,-,-,-,126.26
25,1763301377.993526,172.31.100.255:42974,35.172.145.92:443,TLS,-,-,-,-,-,-,125.52
27,1763301378.138434,172.31.100.255:42974,35.172.145.92:443,TLS,-,-,-,-,-,-,132.50
29,1763301378.275862,172.31.100.255:42974,35.172.145.92:443,TLS,-,-,-,-,-,-,125.65
31,1763301378.424096,172.31.100.255:42974,35.172.145.92:443,TLS,-,-,-,-,-,-,134.65
33,1763301378.564372,172.31.100.255:42974,35.172.145.92:443,TLS,-,-,-,-,-,-,127.79
35,1763301378.702138,172.31.100.255:42974,35.172.145.92:443,TLS,-,-,-,-,-,-,124.78
37,1763301378.845841,172.31.100.255:42974,35.172.145.92:443,TLS,-,-,-,-,-,-,131.49
39,1763301378.983475,172.31.100.255:42974,35.172.145.92:443,TLS,-,-,-,-,-,-,125.44
41,1763301379.121925,172.31.100.255:42974,35.172.145.92:443,TLS,-,-,-,-,-,-,125.20
43,1763301379.259684,172.31.100.255:42974,35.172.145.92:443,TLS,-,-,-,-,-,-,125.07
45,1763301379.396041,172.31.100.255:42974,35.172.145.92:443,TLS,-,-,-,-,-,-,124.65
47,1763301379.538472,172.31.100.255:42974,35.172.145.92:443,TLS,-,-,-,-,-,-,130.59
49,1763301379.674726,172.31.100.255:42974,35.172.145.92:443,TLS,-,-,-,-,-,-,123.59
51,1763301379.815564,172.31.100.255:42974,35.172.145.92:443,TLS,-,-,-,-,-,-,127.59
53,1763301379.959504,172.31.100.255:42974,35.172.145.92:443,TLS,-,-,-,-,-,-,131.88
55,1763301380.098218,172.31.100.255:42974,35.172.145.92:443,TLS,-,-,-,-,-,-,124.77
57,1763301380.238642,172.31.100.255:42974,35.172.145.92:443,TLS,-,-,-,-,-,-,126.36
59,1763301380.379808,172.31.100.255:42974,35.172.145.92:443,TLS,-,-,-,-,-,-,127.77
61,1763301380.528678,172.31.100.255:42974,35.172.145.92:443,TLS,-,-,-,-,-,-,136.94
63,1763301380.671098,172.31.100.255:42974,35.172.145.92:443,TLS,-,-,-,-,-,-,130.54
65,1763301380.817229,172.31.100.255:42974,35.172.145.92:443,TLS,-,-,-,-,-,-,132.86
67,1763301380.958609,172.31.100.255:42974,35.172.145.92:443,TLS,-,-,-,-,-,-,127.39
69,1763301381.098467,172.31.100.255:42974,35.172.145.92:443,TLS,-,-,-,-,-,-,127.21
71,1763301381.243493,172.31.100.255:42974,35.172.145.92:443,TLS,-,-,-,-,-,-,130.93
73,1763301381.391774,172.31.100.255:42974,35.172.145.92:443,TLS,-,-,-,-,-,-,135.19
75,1763301381.533647,172.31.100.255:42974,35.172.145.92:443,TLS,-,-,-,-,-,-,129.33
77,1763301381.674959,172.31.100.255:42974,35.172.145.92:443,TLS,-,-,-,-,-,-,127.36
79,1763301381.817493,172.31.100.255:42974,35.172.145.92:443,TLS,-,-,-,-,-,-,128.95
83,1763301381.956550,172.31.100.255:42974,35.172.145.92:443,TLS,-,-,-,-,-,-,125.97
85,1763301382.099918,172.31.100.255:42974,35.172.145.92:443,TLS,-,-,-,-,-,-,129.52
