Frame,Timestamp,Src,Dst,Metodo,URI,Status,Operazione,Payload ID,Payload Mediator,Δ Mediator (ms),Latency (ms)
286,1763141128.719343,127.0.0.1:51208,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,11527.82
857,1763141169.669009,127.0.0.1:37330,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,9261.90
1345,1763141206.046303,127.0.0.1:43560,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,10106.64
1824,1763141239.603165,127.0.0.1:34020,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,10690.07
2289,1763141269.325842,127.0.0.1:33216,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,13163.66
2710,1763141292.342576,127.0.0.1:34854,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,9874.51
3034,1763141313.205887,127.0.0.1:3000,127.0.0.1:37060,POST,/didcomm,200,https://didcomm.org/routing/2.0/forward,5d3f3c88-ea2d-446a-ac15-d93ab8adb54e,5d3f3c88-ea2d-446a-ac15-d93ab8adb54e,0.00,1246.64
3339,1763141328.486624,127.0.0.1:46124,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,9700.76
3769,1763141354.386283,127.0.0.1:45366,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,9966.00
4075,1763141375.624572,127.0.0.1:3000,127.0.0.1:34066,POST,/didcomm,200,https://didcomm.org/routing/2.0/forward,0b6843b2-a06f-48dc-9f8c-f51cd3e41406,0b6843b2-a06f-48dc-9f8c-f51cd3e41406,0.00,1403.13
4353,1763141391.358954,127.0.0.1:41774,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,9867.83
4759,1763141416.453760,127.0.0.1:50544,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,9771.14
