Frame,Timestamp,Src,Dst,Metodo,URI,Status,Operazione,Payload ID,Payload Mediator,Δ Mediator (ms),Latency (ms)
13,1763398754.264207,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,201.13
15,1763398754.470886,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,174.51
17,1763398754.674050,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,190.43
19,1763398754.878478,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,184.11
21,1763398755.083388,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,188.20
23,1763398755.288083,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,189.95
25,1763398755.493032,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,189.57
27,1763398755.697912,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,190.46
29,1763398755.902593,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,188.95
31,1763398756.107346,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,187.72
33,1763398756.312687,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,190.25
35,1763398756.516953,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,189.57
37,1763398756.721633,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,190.35
39,1763398756.927933,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,192.15
41,1763398757.132860,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,190.68
43,1763398757.337283,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,190.50
45,1763398757.540940,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,189.49
47,1763398757.745871,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,190.48
49,1763398757.952195,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,192.42
51,1763398758.155304,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,189.07
53,1763398758.361605,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,192.93
55,1763398758.566135,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,190.87
57,1763398758.769906,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,189.17
59,1763398758.974802,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,191.03
61,1763398759.179561,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,191.05
63,1763398759.385392,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,191.80
65,1763398759.588964,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,190.08
67,1763398759.793928,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,190.46
69,1763398759.998700,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,190.66
71,1763398760.203882,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,191.65
73,1763398760.408268,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,190.63
75,1763398760.613251,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,191.21
77,1763398760.818139,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,190.83
79,1763398761.023952,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,191.74
81,1763398761.228519,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,191.22
83,1763398761.432441,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,189.58
85,1763398761.636907,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,190.27
87,1763398761.842016,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,192.46
89,1763398761.983291,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,127.48
91,1763398762.151092,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,153.73
95,1763398762.353622,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,190.10
97,1763398762.559070,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,192.14
99,1763398762.763944,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,191.01
101,1763398762.967821,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,190.08
105,1763398763.174495,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,193.74
107,1763398763.377797,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,188.66
109,1763398763.583002,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,191.82
111,1763398763.787875,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,191.57
113,1763398763.992704,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,190.75
115,1763398764.197437,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,187.80
120,1763398764.402263,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,186.05
122,1763398764.606994,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,190.07
124,1763398764.811655,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,191.31
126,1763398765.016447,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,190.82
128,1763398765.221063,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,190.40
132,1763398765.426133,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,166.17
134,1763398765.630607,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,190.22
136,1763398765.835920,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,191.57
138,1763398766.040877,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,191.17
140,1763398766.245387,172.31.100.255:45178,35.172.145.92:443,TLS,-,-,-,-,-,-,190.78
161,1763398766.962168,172.31.100.255:39910,35.172.145.92:443,TLS,-,-,-,-,-,-,202.18
163,1763398767.167241,172.31.100.255:39910,35.172.145.92:443,TLS,-,-,-,-,-,-,191.16
165,1763398767.301521,172.31.100.255:39910,35.172.145.92:443,TLS,-,-,-,-,-,-,121.03
170,1763398767.435538,172.31.100.255:39910,35.172.145.92:443,TLS,-,-,-,-,-,-,120.21
173,1763398767.680146,172.31.100.255:39910,35.172.145.92:443,TLS,-,-,-,-,-,-,231.76
175,1763398767.883876,172.31.100.255:39910,35.172.145.92:443,TLS,-,-,-,-,-,-,190.48
177,1763398768.089043,172.31.100.255:39910,35.172.145.92:443,TLS,-,-,-,-,-,-,191.77
179,1763398768.293224,172.31.100.255:39910,35.172.145.92:443,TLS,-,-,-,-,-,-,190.59
181,1763398768.437186,172.31.100.255:39910,35.172.145.92:443,TLS,-,-,-,-,-,-,130.41
186,1763398768.578416,172.31.100.255:39910,35.172.145.92:443,TLS,-,-,-,-,-,-,127.84
189,1763398768.806100,172.31.100.255:39910,35.172.145.92:443,TLS,-,-,-,-,-,-,214.26
191,1763398769.010069,172.31.100.255:39910,35.172.145.92:443,TLS,-,-,-,-,-,-,190.52
193,1763398769.216164,172.31.100.255:39910,35.172.145.92:443,TLS,-,-,-,-,-,-,191.49
195,1763398769.420365,172.31.100.255:39910,35.172.145.92:443,TLS,-,-,-,-,-,-,190.73
199,1763398769.560003,172.31.100.255:39910,35.172.145.92:443,TLS,-,-,-,-,-,-,125.76
202,1763398769.697807,172.31.100.255:39910,35.172.145.92:443,TLS,-,-,-,-,-,-,124.78
205,1763398769.838128,172.31.100.255:39910,35.172.145.92:443,TLS,-,-,-,-,-,-,126.88
207,1763398770.034224,172.31.100.255:39910,35.172.145.92:443,TLS,-,-,-,-,-,-,182.25
209,1763398770.239051,172.31.100.255:39910,35.172.145.92:443,TLS,-,-,-,-,-,-,191.44
211,1763398770.443826,172.31.100.255:39910,35.172.145.92:443,TLS,-,-,-,-,-,-,191.65
215,1763398770.617318,172.31.100.255:39910,35.172.145.92:443,TLS,-,-,-,-,-,-,160.19
218,1763398770.755997,172.31.100.255:39910,35.172.145.92:443,TLS,-,-,-,-,-,-,126.00
221,1763398770.904871,172.31.100.255:39910,35.172.145.92:443,TLS,-,-,-,-,-,-,135.55
223,1763398771.045680,172.31.100.255:39910,35.172.145.92:443,TLS,-,-,-,-,-,-,127.32
225,1763398771.258165,172.31.100.255:39910,35.172.145.92:443,TLS,-,-,-,-,-,-,199.43
228,1763398771.397163,172.31.100.255:39910,35.172.145.92:443,TLS,-,-,-,-,-,-,125.63
234,1763398771.569959,172.31.100.255:39910,35.172.145.92:443,TLS,-,-,-,-,-,-,159.36
238,1763398771.775198,172.31.100.255:39910,35.172.145.92:443,TLS,-,-,-,-,-,-,191.79
242,1763398771.979522,172.31.100.255:39910,35.172.145.92:443,TLS,-,-,-,-,-,-,190.89
244,1763398772.184683,172.31.100.255:39910,35.172.145.92:443,TLS,-,-,-,-,-,-,192.20
248,1763398772.390182,172.31.100.255:39910,35.172.145.92:443,TLS,-,-,-,-,-,-,192.09
250,1763398772.531101,172.31.100.255:39910,35.172.145.92:443,TLS,-,-,-,-,-,-,127.53
254,1763398772.696577,172.31.100.255:39910,35.172.145.92:443,TLS,-,-,-,-,-,-,152.05
256,1763398772.901278,172.31.100.255:39910,35.172.145.92:443,TLS,-,-,-,-,-,-,191.38
258,1763398773.048041,172.31.100.255:39910,35.172.145.92:443,TLS,-,-,-,-,-,-,133.39
262,1763398773.208380,172.31.100.255:39910,35.172.145.92:443,TLS,-,-,-,-,-,-,146.84
264,1763398773.413246,172.31.100.255:39910,35.172.145.92:443,TLS,-,-,-,-,-,-,190.45
266,1763398773.618155,172.31.100.255:39910,35.172.145.92:443,TLS,-,-,-,-,-,-,191.51
270,1763398773.822725,172.31.100.255:39910,35.172.145.92:443,TLS,-,-,-,-,-,-,191.22
272,1763398773.965692,172.31.100.255:39910,35.172.145.92:443,TLS,-,-,-,-,-,-,129.54
