Frame,Timestamp,Src,Dst,Metodo,URI,Status,Operazione,Payload ID,Payload Mediator,Δ Mediator (ms),Latency (ms)
474,1763398787.693131,127.0.0.1:56636,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,21437.71
1243,1763398848.224333,127.0.0.1:33474,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,21444.39
2024,1763398921.747309,127.0.0.1:41300,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,21145.78
2844,1763398992.510422,127.0.0.1:33970,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,22379.98
3578,1763399049.648658,127.0.0.1:40002,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,22334.85
4331,1763399105.867394,127.0.0.1:44918,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,21969.38
4882,1763399151.650659,127.0.0.1:3000,127.0.0.1:49194,POST,/didcomm,200,https://didcomm.org/routing/2.0/forward,32af1646-a453-4a2c-8c18-2b9fd606a379,32af1646-a453-4a2c-8c18-2b9fd606a379,0.00,1601.40
5365,1763399184.706745,127.0.0.1:38560,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,21549.90
6097,1763399239.272903,127.0.0.1:42354,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,22251.75
6661,1763399283.835106,127.0.0.1:3000,127.0.0.1:39388,POST,/didcomm,200,https://didcomm.org/routing/2.0/forward,38552607-8074-473e-80c8-0ba9b3e764ca,38552607-8074-473e-80c8-0ba9b3e764ca,0.00,1687.51
7142,1763399317.515026,127.0.0.1:41622,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,22158.30
7872,1763399373.054816,127.0.0.1:37946,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,21990.82
