Frame,Timestamp,Src,Dst,Metodo,URI,Status,Operazione,Payload ID,Payload Mediator,Δ Mediator (ms),Latency (ms)
494,1763475403.157129,127.0.0.1:50270,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,24626.40
1346,1763475486.602318,127.0.0.1:57092,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,25440.29
2203,1763475561.263027,127.0.0.1:36376,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,26073.85
3080,1763475645.644778,127.0.0.1:40918,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,26467.14
3889,1763475711.079642,127.0.0.1:56782,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,26859.43
4699,1763475775.977362,127.0.0.1:43280,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,25026.89
5384,1763475825.748812,127.0.0.1:3000,127.0.0.1:41580,POST,/didcomm,200,https://didcomm.org/routing/2.0/forward,5af48f70-228a-49c5-8b6d-b345de12696d,5af48f70-228a-49c5-8b6d-b345de12696d,0.00,1538.55
5938,1763475865.952249,127.0.0.1:60644,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,28198.78
6753,1763475934.391103,127.0.0.1:49544,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,25127.87
7342,1763475986.254455,127.0.0.1:3000,127.0.0.1:58472,POST,/didcomm,200,https://didcomm.org/routing/2.0/forward,4ed096bf-3b35-4c8f-bed9-8f3ebd6732ba,4ed096bf-3b35-4c8f-bed9-8f3ebd6732ba,0.00,1413.48
7873,1763476025.018409,127.0.0.1:57272,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,25745.23
8667,1763476089.601210,127.0.0.1:39606,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,25609.36
