Frame,Timestamp,Src,Dst,Metodo,URI,Status,Operazione,Payload ID,Payload Mediator,Δ Mediator (ms),Latency (ms)
15,1763757955.646338,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,206.59
17,1763757955.857285,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,177.37
19,1763757956.065847,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,193.17
22,1763757956.275002,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,186.94
25,1763757956.484685,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,192.24
28,1763757956.694237,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,193.11
31,1763757956.903589,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,193.59
34,1763757957.112603,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,193.20
37,1763757957.324096,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,195.80
40,1763757957.483514,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,142.90
44,1763757957.634432,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,137.25
47,1763757957.845790,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,195.49
50,1763757958.059822,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,199.77
53,1763757958.265495,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,190.07
56,1763757958.475076,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,194.23
59,1763757958.685300,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,196.09
63,1763757958.895592,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,196.17
66,1763757959.103388,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,193.01
69,1763757959.313041,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,195.55
72,1763757959.523002,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,195.79
75,1763757959.734233,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,196.79
79,1763757959.939904,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,191.81
82,1763757960.095116,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,141.34
85,1763757960.255587,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,145.87
89,1763757960.412644,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,143.63
92,1763757960.675678,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,248.58
95,1763757960.885450,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,196.40
98,1763757961.093574,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,194.90
102,1763757961.250486,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,143.56
106,1763757961.513630,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,249.44
109,1763757961.721864,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,195.18
112,1763757961.932113,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,196.70
115,1763757962.141332,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,194.69
119,1763757962.459798,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,305.04
122,1763757962.668981,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,195.36
125,1763757962.874331,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,191.24
128,1763757963.086441,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,198.08
131,1763757963.294616,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,194.10
134,1763757963.503367,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,194.69
137,1763757963.712659,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,194.95
140,1763757963.861604,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,134.80
143,1763757964.022004,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,147.17
146,1763757964.174856,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,139.84
149,1763757964.350240,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,161.05
152,1763757964.550881,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,186.36
155,1763757964.763069,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,198.06
158,1763757964.969653,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,192.82
161,1763757965.180610,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,196.74
164,1763757965.337706,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,142.59
167,1763757965.496267,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,144.36
170,1763757965.704639,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,194.08
173,1763757965.858306,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,139.48
176,1763757966.123433,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,250.87
179,1763757966.331628,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,193.70
182,1763757966.541024,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,195.18
185,1763757966.750290,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,195.46
188,1763757966.955680,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,190.68
191,1763757967.113444,172.31.100.255:44292,107.23.106.148:443,TLS,-,-,-,-,-,-,143.90
