Frame,Timestamp,Src,Dst,Metodo,URI,Status,Operazione,Payload ID,Payload Mediator,Δ Mediator (ms),Latency (ms)
394,1763313045.658661,127.0.0.1:53828,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,13759.06
1115,1763313106.674528,127.0.0.1:46816,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,13390.67
1858,1763313153.787660,127.0.0.1:32892,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,13084.80
2537,1763313193.346187,127.0.0.1:33028,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,13609.55
3185,1763313228.758846,127.0.0.1:45256,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,14201.23
3853,1763313263.637503,127.0.0.1:43968,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,13603.45
4352,1763313291.583701,127.0.0.1:3000,127.0.0.1:38836,POST,/didcomm,200,https://didcomm.org/routing/2.0/forward,d8caecff-e677-4fe2-bab3-0e2af600fd1e,d8caecff-e677-4fe2-bab3-0e2af600fd1e,0.00,961.24
4783,1763313311.962677,127.0.0.1:35316,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,13158.37
5427,1763313347.121168,127.0.0.1:35672,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,13828.23
5915,1763313375.215376,127.0.0.1:3000,127.0.0.1:43324,POST,/didcomm,200,https://didcomm.org/routing/2.0/forward,5693d51a-dab2-47a9-b5bd-59fe42fae322,5693d51a-dab2-47a9-b5bd-59fe42fae322,0.00,1119.19
6343,1763313396.056837,127.0.0.1:45306,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,13341.13
7013,1763313430.861958,127.0.0.1:53590,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,13496.77
