Frame,Timestamp,Src,Dst,Metodo,URI,Status,Operazione,Payload ID,Payload Mediator,Δ Mediator (ms),Latency (ms)
15,1763311995.393673,172.31.100.255:47142,35.172.145.92:443,TLS,-,-,-,-,-,-,145.22
17,1763311995.570515,172.31.100.255:47142,35.172.145.92:443,TLS,-,-,-,-,-,-,157.62
19,1763311995.732621,172.31.100.255:47142,35.172.145.92:443,TLS,-,-,-,-,-,-,149.65
21,1763311995.883743,172.31.100.255:47142,35.172.145.92:443,TLS,-,-,-,-,-,-,136.06
23,1763311996.035231,172.31.100.255:47142,35.172.145.92:443,TLS,-,-,-,-,-,-,138.47
25,1763311996.185883,172.31.100.255:47142,35.172.145.92:443,TLS,-,-,-,-,-,-,137.31
27,1763311996.330109,172.31.100.255:47142,35.172.145.92:443,TLS,-,-,-,-,-,-,131.71
29,1763311996.473361,172.31.100.255:47142,35.172.145.92:443,TLS,-,-,-,-,-,-,130.15
31,1763311996.617605,172.31.100.255:47142,35.172.145.92:443,TLS,-,-,-,-,-,-,131.80
33,1763311996.763848,172.31.100.255:47142,35.172.145.92:443,TLS,-,-,-,-,-,-,132.37
35,1763311996.907515,172.31.100.255:47142,35.172.145.92:443,TLS,-,-,-,-,-,-,131.16
37,1763311997.049987,172.31.100.255:47142,35.172.145.92:443,TLS,-,-,-,-,-,-,130.17
39,1763311997.193797,172.31.100.255:47142,35.172.145.92:443,TLS,-,-,-,-,-,-,131.60
41,1763311997.341065,172.31.100.255:47142,35.172.145.92:443,TLS,-,-,-,-,-,-,135.20
43,1763311997.490298,172.31.100.255:47142,35.172.145.92:443,TLS,-,-,-,-,-,-,137.10
45,1763311997.637480,172.31.100.255:47142,35.172.145.92:443,TLS,-,-,-,-,-,-,134.67
47,1763311997.783924,172.31.100.255:47142,35.172.145.92:443,TLS,-,-,-,-,-,-,134.36
49,1763311997.928769,172.31.100.255:47142,35.172.145.92:443,TLS,-,-,-,-,-,-,133.04
51,1763311998.082827,172.31.100.255:47142,35.172.145.92:443,TLS,-,-,-,-,-,-,142.19
53,1763311998.226215,172.31.100.255:47142,35.172.145.92:443,TLS,-,-,-,-,-,-,131.16
55,1763311998.378746,172.31.100.255:47142,35.172.145.92:443,TLS,-,-,-,-,-,-,139.92
57,1763311998.525260,172.31.100.255:47142,35.172.145.92:443,TLS,-,-,-,-,-,-,134.44
59,1763311998.668720,172.31.100.255:47142,35.172.145.92:443,TLS,-,-,-,-,-,-,130.66
61,1763311998.816311,172.31.100.255:47142,35.172.145.92:443,TLS,-,-,-,-,-,-,134.98
63,1763311998.968719,172.31.100.255:47142,35.172.145.92:443,TLS,-,-,-,-,-,-,140.59
65,1763311999.115108,172.31.100.255:47142,35.172.145.92:443,TLS,-,-,-,-,-,-,133.59
67,1763311999.256322,172.31.100.255:47142,35.172.145.92:443,TLS,-,-,-,-,-,-,129.16
69,1763311999.407748,172.31.100.255:47142,35.172.145.92:443,TLS,-,-,-,-,-,-,138.65
71,1763311999.551380,172.31.100.255:47142,35.172.145.92:443,TLS,-,-,-,-,-,-,131.01
73,1763311999.694637,172.31.100.255:47142,35.172.145.92:443,TLS,-,-,-,-,-,-,131.48
75,1763311999.845223,172.31.100.255:47142,35.172.145.92:443,TLS,-,-,-,-,-,-,138.90
77,1763311999.987478,172.31.100.255:47142,35.172.145.92:443,TLS,-,-,-,-,-,-,130.33
79,1763312000.131367,172.31.100.255:47142,35.172.145.92:443,TLS,-,-,-,-,-,-,132.09
81,1763312000.275317,172.31.100.255:47142,35.172.145.92:443,TLS,-,-,-,-,-,-,131.82
83,1763312000.421501,172.31.100.255:47142,35.172.145.92:443,TLS,-,-,-,-,-,-,134.08
