Frame,Timestamp,Src,Dst,Metodo,URI,Status,Operazione,Payload ID,Payload Mediator,Δ Mediator (ms),Latency (ms)
391,1763312441.329263,127.0.0.1:57676,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,13369.38
1099,1763312496.740396,127.0.0.1:35558,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,12915.98
1819,1763312544.349583,127.0.0.1:44114,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,13960.55
2515,1763312592.839064,127.0.0.1:50890,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,13831.17
3153,1763312626.802575,127.0.0.1:37998,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,13046.28
3805,1763312660.646199,127.0.0.1:42612,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,12875.96
4312,1763312687.540701,127.0.0.1:3000,127.0.0.1:57414,POST,/didcomm,200,https://didcomm.org/routing/2.0/forward,6beb5ba8-ea00-4b09-b8c3-44c2a1b78fa0,6beb5ba8-ea00-4b09-b8c3-44c2a1b78fa0,0.00,1099.51
4734,1763312708.398622,127.0.0.1:60522,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,13849.66
5358,1763312742.156493,127.0.0.1:48334,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,13553.91
5830,1763312767.599485,127.0.0.1:3000,127.0.0.1:42606,POST,/didcomm,200,https://didcomm.org/routing/2.0/forward,4b0ce2d0-75cb-40ae-a954-9528c68a80a5,4b0ce2d0-75cb-40ae-a954-9528c68a80a5,0.00,966.09
6249,1763312787.524848,127.0.0.1:59792,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,13013.57
6883,1763312820.178520,127.0.0.1:59690,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,12809.51
