Frame,Timestamp,Src,Dst,Metodo,URI,Status,Operazione,Payload ID,Payload Mediator,Δ Mediator (ms),Latency (ms)
447,1763388461.794520,127.0.0.1:38394,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,21376.82
1259,1763388543.396177,127.0.0.1:35494,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,21959.65
2018,1763388613.426986,127.0.0.1:49012,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,21762.98
2840,1763388687.587568,127.0.0.1:41262,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,22499.97
3579,1763388739.043377,127.0.0.1:33536,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,21730.19
4336,1763388792.423987,127.0.0.1:44482,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,20629.66
4900,1763388834.211767,127.0.0.1:3000,127.0.0.1:38800,POST,/didcomm,200,https://didcomm.org/routing/2.0/forward,71c080f2-7b6b-4b7e-97cd-3283622981d2,71c080f2-7b6b-4b7e-97cd-3283622981d2,0.00,1460.28
5378,1763388865.673671,127.0.0.1:55948,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,20050.54
6116,1763388920.445726,127.0.0.1:43832,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,22181.03
6696,1763388966.308123,127.0.0.1:3000,127.0.0.1:45002,POST,/didcomm,200,https://didcomm.org/routing/2.0/forward,21c7be9d-9b45-4d0a-a662-a4e9685fbea5,21c7be9d-9b45-4d0a-a662-a4e9685fbea5,0.00,1895.14
7176,1763388999.372160,127.0.0.1:34174,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,21747.56
7888,1763389052.415360,127.0.0.1:60684,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,21129.40
