Frame,Timestamp,Src,Dst,Metodo,URI,Status,Operazione,Payload ID,Payload Mediator,Δ Mediator (ms),Latency (ms)
20,1763387812.097470,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,141.93
22,1763387812.252141,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,124.61
24,1763387812.465881,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,201.56
29,1763387812.649447,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,167.24
32,1763387812.867765,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,202.76
35,1763387813.010954,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,128.35
38,1763387813.154484,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,128.59
40,1763387813.388336,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,219.22
42,1763387813.597067,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,194.22
44,1763387813.806798,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,194.30
46,1763387814.013795,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,193.03
48,1763387814.220195,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,192.03
50,1763387814.358348,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,125.48
52,1763387814.504163,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,133.32
54,1763387814.710479,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,193.58
56,1763387814.848702,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,125.06
58,1763387814.984710,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,122.74
66,1763387815.121507,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,123.29
72,1763387815.257010,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,122.23
74,1763387815.393262,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,123.29
76,1763387815.534318,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,128.23
78,1763387815.780838,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,233.28
80,1763387815.984153,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,190.29
82,1763387816.191036,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,193.47
84,1763387816.400436,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,196.06
86,1763387816.604882,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,190.74
88,1763387816.740878,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,123.09
90,1763387816.879697,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,124.95
92,1763387817.016078,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,122.55
94,1763387817.162959,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,133.51
96,1763387817.307359,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,131.04
100,1763387817.492030,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,172.09
102,1763387817.639767,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,134.31
104,1763387817.776298,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,123.33
106,1763387817.913556,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,124.26
108,1763387818.156176,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,228.92
110,1763387818.361714,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,192.60
112,1763387818.501376,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,126.24
114,1763387818.637983,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,123.77
116,1763387818.776345,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,125.48
118,1763387818.915948,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,126.65
120,1763387819.058072,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,127.86
122,1763387819.289857,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,218.83
124,1763387819.598944,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,296.15
126,1763387819.805475,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,192.78
128,1763387820.013651,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,193.88
132,1763387820.217735,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,184.60
134,1763387820.367153,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,135.87
136,1763387820.513709,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,134.17
138,1763387820.664780,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,139.19
140,1763387820.818205,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,140.20
145,1763387821.026489,172.31.100.255:58194,34.192.170.154:443,TLS,-,-,-,-,-,-,171.84
