Frame,Timestamp,Src,Dst,Metodo,URI,Status,Operazione,Payload ID,Payload Mediator,Δ Mediator (ms),Latency (ms)
17,1763389098.251216,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,200.90
19,1763389098.454196,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,170.97
21,1763389098.660479,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,192.18
23,1763389098.864049,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,182.28
25,1763389099.069007,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,188.23
27,1763389099.273739,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,188.94
29,1763389099.482104,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,193.39
31,1763389099.684411,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,186.92
33,1763389099.888112,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,188.75
35,1763389100.092132,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,187.63
37,1763389100.296790,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,190.64
41,1763389100.503240,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,191.00
43,1763389100.706664,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,188.84
45,1763389100.913446,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,192.48
47,1763389101.116799,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,189.60
49,1763389101.322251,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,191.47
51,1763389101.526880,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,190.50
53,1763389101.730879,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,190.11
55,1763389101.936578,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,192.12
57,1763389102.140630,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,190.40
59,1763389102.345347,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,190.91
61,1763389102.550698,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,190.09
63,1763389102.699763,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,133.45
65,1763389102.864647,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,151.13
67,1763389103.063772,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,185.77
69,1763389103.267198,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,189.37
71,1763389103.472679,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,192.03
73,1763389103.677386,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,189.90
75,1763389103.885459,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,194.48
77,1763389104.192348,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,292.62
79,1763389104.393395,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,186.95
81,1763389104.598325,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,191.45
83,1763389104.802683,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,190.34
85,1763389105.007738,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,191.92
87,1763389105.213045,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,191.54
89,1763389105.419261,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,192.46
91,1763389105.558234,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,125.16
93,1763389105.726993,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,155.07
95,1763389105.866533,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,125.99
99,1763389106.003868,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,123.55
101,1763389106.237833,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,220.45
103,1763389106.444481,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,193.69
105,1763389106.646293,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,188.45
107,1763389106.851369,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,191.09
109,1763389107.057724,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,192.29
111,1763389107.261351,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,189.76
113,1763389107.540230,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,265.24
117,1763389107.684007,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,127.04
131,1763389108.022915,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,115.27
133,1763389108.183063,172.31.100.255:42948,35.172.145.92:443,TLS,-,-,-,-,-,-,146.17
