Frame,Timestamp,Src,Dst,Metodo,URI,Status,Operazione,Payload ID,Payload Mediator,Δ Mediator (ms),Latency (ms)
396,1763215669.719577,127.0.0.1:33204,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,9987.90
907,1763215698.918679,127.0.0.1:57208,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,9212.45
1486,1763215737.309371,127.0.0.1:35044,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,12160.29
2051,1763215774.319519,127.0.0.1:42484,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,12226.60
2533,1763215805.368660,127.0.0.1:45846,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,11022.20
3009,1763215833.087347,127.0.0.1:54242,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,11047.54
3380,1763215855.866818,127.0.0.1:3000,127.0.0.1:33700,POST,/didcomm,200,https://didcomm.org/routing/2.0/forward,bd221a2a-5e03-43f8-9a84-70372dc1fed4,bd221a2a-5e03-43f8-9a84-70372dc1fed4,0.00,1280.97
3712,1763215875.580415,127.0.0.1:46468,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,12828.01
4179,1763215905.269444,127.0.0.1:52736,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,11998.80
4562,1763215930.677402,127.0.0.1:3000,127.0.0.1:39632,POST,/didcomm,200,https://didcomm.org/routing/2.0/forward,70c01d94-826f-4676-8114-c50c186773e0,70c01d94-826f-4676-8114-c50c186773e0,0.00,1563.29
4888,1763215949.626133,127.0.0.1:43434,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,12117.67
5363,1763215980.435994,127.0.0.1:60652,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,12105.73
