Frame,Timestamp,Src,Dst,Metodo,URI,Status,Operazione,Payload ID,Payload Mediator,Δ Mediator (ms),Latency (ms)
37,1763215637.691601,172.31.100.255:47584,140.82.121.5:443,TLS,-,-,-,-,-,-,34.46
103,1763215654.410351,172.31.100.255:39354,35.172.145.92:443,TLS,-,-,-,-,-,-,138.69
105,1763215654.604870,172.31.100.255:39354,35.172.145.92:443,TLS,-,-,-,-,-,-,158.22
107,1763215654.770570,172.31.100.255:39354,35.172.145.92:443,TLS,-,-,-,-,-,-,152.32
109,1763215654.982585,172.31.100.255:39354,35.172.145.92:443,TLS,-,-,-,-,-,-,190.64
111,1763215655.151005,172.31.100.255:39354,35.172.145.92:443,TLS,-,-,-,-,-,-,150.28
113,1763215655.297430,172.31.100.255:39354,35.172.145.92:443,TLS,-,-,-,-,-,-,127.57
115,1763215655.442496,172.31.100.255:39354,35.172.145.92:443,TLS,-,-,-,-,-,-,127.83
117,1763215655.582486,172.31.100.255:39354,35.172.145.92:443,TLS,-,-,-,-,-,-,124.06
119,1763215655.731675,172.31.100.255:39354,35.172.145.92:443,TLS,-,-,-,-,-,-,131.15
121,1763215655.877539,172.31.100.255:39354,35.172.145.92:443,TLS,-,-,-,-,-,-,126.73
123,1763215656.035627,172.31.100.255:39354,35.172.145.92:443,TLS,-,-,-,-,-,-,142.46
125,1763215656.177688,172.31.100.255:39354,35.172.145.92:443,TLS,-,-,-,-,-,-,126.36
127,1763215656.319161,172.31.100.255:39354,35.172.145.92:443,TLS,-,-,-,-,-,-,127.21
129,1763215656.459137,172.31.100.255:39354,35.172.145.92:443,TLS,-,-,-,-,-,-,123.24
131,1763215656.600503,172.31.100.255:39354,35.172.145.92:443,TLS,-,-,-,-,-,-,127.24
133,1763215656.740051,172.31.100.255:39354,35.172.145.92:443,TLS,-,-,-,-,-,-,125.51
135,1763215656.878981,172.31.100.255:39354,35.172.145.92:443,TLS,-,-,-,-,-,-,124.19
137,1763215657.017495,172.31.100.255:39354,35.172.145.92:443,TLS,-,-,-,-,-,-,123.09
139,1763215657.161564,172.31.100.255:39354,35.172.145.92:443,TLS,-,-,-,-,-,-,130.56
141,1763215657.302860,172.31.100.255:39354,35.172.145.92:443,TLS,-,-,-,-,-,-,127.14
143,1763215657.442517,172.31.100.255:39354,35.172.145.92:443,TLS,-,-,-,-,-,-,124.55
145,1763215657.586397,172.31.100.255:39354,35.172.145.92:443,TLS,-,-,-,-,-,-,127.41
147,1763215657.727696,172.31.100.255:39354,35.172.145.92:443,TLS,-,-,-,-,-,-,126.63
