Frame,Timestamp,Src,Dst,Metodo,URI,Status,Operazione,Payload ID,Payload Mediator,Δ Mediator (ms),Latency (ms)
537,1763324226.990084,127.0.0.1:34768,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,13681.94
1335,1763324267.095226,127.0.0.1:55364,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,13599.44
2149,1763324330.274473,127.0.0.1:34546,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,13870.12
2945,1763324380.201115,127.0.0.1:52580,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,15187.27
3647,1763324416.201593,127.0.0.1:56676,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,14206.02
4361,1763324453.206175,127.0.0.1:44126,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,13995.62
4896,1763324481.919637,127.0.0.1:3000,127.0.0.1:54210,POST,/didcomm,200,https://didcomm.org/routing/2.0/forward,2e3f2f73-d460-4a34-a7ce-23cc95da4257,2e3f2f73-d460-4a34-a7ce-23cc95da4257,0.00,994.61
5345,1763324504.081942,127.0.0.1:55802,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,14681.15
6074,1763324540.300698,127.0.0.1:32898,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,14680.77
6601,1763324570.344890,127.0.0.1:3000,127.0.0.1:37426,POST,/didcomm,200,https://didcomm.org/routing/2.0/forward,8f33fef6-e632-47f9-8e9b-4534fa3565f0,8f33fef6-e632-47f9-8e9b-4534fa3565f0,0.00,1176.29
7071,1763324593.365217,127.0.0.1:53038,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,15213.41
7751,1763324629.313050,127.0.0.1:57438,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,14373.90
