Frame,Timestamp,Src,Dst,Metodo,URI,Status,Operazione,Payload ID,Payload Mediator,Δ Mediator (ms),Latency (ms)
19,1763324205.514241,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,139.29
21,1763324205.666656,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,132.64
23,1763324205.802769,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,124.77
25,1763324205.944997,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,127.29
27,1763324206.094864,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,136.98
29,1763324206.243682,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,134.57
31,1763324206.382206,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,126.00
33,1763324206.532144,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,137.42
35,1763324206.674497,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,128.49
37,1763324206.818131,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,130.88
39,1763324206.960462,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,130.20
41,1763324207.106774,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,133.18
43,1763324207.252914,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,134.19
45,1763324207.395696,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,130.98
47,1763324207.537697,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,130.28
49,1763324207.681468,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,132.00
51,1763324207.831496,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,137.24
53,1763324207.981376,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,136.98
55,1763324208.132603,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,139.23
67,1763324208.275055,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,130.52
69,1763324208.417580,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,130.48
71,1763324208.559070,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,129.04
73,1763324208.699766,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,128.55
80,1763324208.841119,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,129.61
82,1763324208.983786,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,130.91
84,1763324209.127561,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,131.26
86,1763324209.273883,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,133.68
88,1763324209.414612,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,128.68
90,1763324209.558524,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,131.98
92,1763324209.708540,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,138.07
94,1763324209.852994,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,132.31
96,1763324209.997226,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,130.73
98,1763324210.138826,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,129.17
100,1763324210.282271,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,130.20
102,1763324210.423713,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,129.58
104,1763324210.567523,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,131.12
106,1763324210.710976,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,130.79
108,1763324210.856178,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,133.59
110,1763324211.002280,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,133.40
112,1763324211.145607,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,131.42
114,1763324211.294952,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,135.07
116,1763324211.437677,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,130.73
118,1763324211.578835,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,129.50
120,1763324211.726744,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,136.17
122,1763324211.884045,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,142.22
127,1763324212.018940,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,121.07
131,1763324212.160178,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,129.09
133,1763324212.304153,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,132.00
135,1763324212.447859,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,132.05
137,1763324212.591119,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,131.40
143,1763324212.736522,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,121.96
148,1763324212.880292,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,130.96
150,1763324213.021666,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,129.43
152,1763324213.163048,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,128.66
154,1763324213.303979,172.31.100.255:42226,34.192.170.154:443,TLS,-,-,-,-,-,-,128.32
175,1763324213.794651,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,113.49
177,1763324213.928417,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,120.93
179,1763324214.055781,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,116.00
181,1763324214.185601,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,118.05
183,1763324214.311712,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,114.64
186,1763324214.439098,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,115.87
191,1763324214.569149,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,117.99
193,1763324214.706321,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,125.31
195,1763324214.841303,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,122.66
197,1763324214.977956,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,124.40
199,1763324215.109130,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,119.18
201,1763324215.247919,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,126.29
203,1763324215.381649,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,122.12
205,1763324215.538479,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,145.15
210,1763324215.671784,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,121.68
213,1763324215.807939,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,123.54
215,1763324215.951882,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,131.98
217,1763324216.085561,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,121.83
219,1763324216.219366,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,122.04
221,1763324216.357561,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,126.08
223,1763324216.496863,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,127.52
227,1763324216.631820,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,122.76
230,1763324216.764330,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,120.91
233,1763324216.900741,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,124.26
235,1763324217.034950,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,121.71
237,1763324217.165259,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,118.05
239,1763324217.295637,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,117.21
241,1763324217.426436,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,119.73
243,1763324217.555488,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,117.62
247,1763324217.695075,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,128.05
250,1763324217.825363,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,118.66
253,1763324217.953621,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,116.45
255,1763324218.082497,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,117.55
257,1763324218.213053,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,118.53
259,1763324218.342801,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,117.47
262,1763324218.474428,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,118.91
268,1763324218.603890,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,117.59
272,1763324218.738122,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,122.40
276,1763324218.868323,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,118.18
278,1763324218.999930,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,119.63
280,1763324219.133238,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,120.80
284,1763324219.270195,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,125.43
286,1763324219.402566,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,120.81
288,1763324219.541978,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,128.18
290,1763324219.668455,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,114.60
299,1763324219.794060,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,111.04
303,1763324219.920132,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,114.50
305,1763324220.048780,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,116.81
307,1763324220.180379,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,119.54
309,1763324220.333021,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,140.16
315,1763324220.462676,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,109.45
317,1763324220.589379,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,115.23
319,1763324220.722256,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,121.34
323,1763324220.853588,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,118.89
325,1763324220.987190,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,122.14
329,1763324221.111214,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,111.69
333,1763324221.237526,172.31.100.255:56852,34.192.170.154:443,TLS,-,-,-,-,-,-,113.87
