Frame,Timestamp,Src,Dst,Metodo,URI,Status,Operazione,Payload ID,Payload Mediator,Δ Mediator (ms),Latency (ms)
434,1763323729.045694,127.0.0.1:37006,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,13685.51
1180,1763323774.987864,127.0.0.1:35706,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,14115.69
2036,1763323861.276069,127.0.0.1:34618,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,13807.31
2774,1763323911.965966,127.0.0.1:43548,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,14540.09
3506,1763323949.462627,127.0.0.1:41956,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,14412.52
4186,1763323984.514087,127.0.0.1:45456,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,13621.98
4714,1763324013.807512,127.0.0.1:3000,127.0.0.1:33896,POST,/didcomm,200,https://didcomm.org/routing/2.0/forward,e4aefa46-c2d6-494a-bf27-5c7a73d17d50,e4aefa46-c2d6-494a-bf27-5c7a73d17d50,0.00,1017.86
5169,1763324035.096614,127.0.0.1:45602,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,13589.60
5865,1763324071.520864,127.0.0.1:33876,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,14239.09
6379,1763324099.104251,127.0.0.1:3000,127.0.0.1:57046,POST,/didcomm,200,https://didcomm.org/routing/2.0/forward,3985c840-1e8e-4fcf-8100-25158ad6ce40,3985c840-1e8e-4fcf-8100-25158ad6ce40,0.00,938.80
6837,1763324120.632632,127.0.0.1:58504,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,13883.03
7522,1763324156.309215,127.0.0.1:50776,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,14519.92
