Frame,Timestamp,Src,Dst,Metodo,URI,Status,Operazione,Payload ID,Payload Mediator,Δ Mediator (ms),Latency (ms)
250,1763064961.214371,127.0.0.1:42052,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,7981.60
641,1763064990.895272,127.0.0.1:45718,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,8139.13
1141,1763065024.687323,127.0.0.1:51576,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,7933.52
1606,1763065059.613470,127.0.0.1:48418,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,7475.00
1984,1763065079.871309,127.0.0.1:43490,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,7838.80
2389,1763065100.961247,127.0.0.1:59720,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,8499.66
2673,1763065118.389696,127.0.0.1:34018,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,1515.99
2920,1763065130.389145,127.0.0.1:46552,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,7861.66
3279,1763065150.679284,127.0.0.1:40218,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,8297.15
3579,1763065166.826117,127.0.0.1:50742,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,1075.55
3827,1763065178.723619,127.0.0.1:58074,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,7299.63
4255,1763065197.486605,127.0.0.1:34058,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,7731.60
