Frame,Timestamp,Src,Dst,Metodo,URI,Status,Operazione,Payload ID,Payload Mediator,Δ Mediator (ms),Latency (ms)
215,1763064697.013838,127.0.0.1:60064,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,7128.43
677,1763064725.764723,127.0.0.1:47806,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,6824.47
1150,1763064758.737182,127.0.0.1:60878,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,6817.02
1563,1763064784.195153,127.0.0.1:39032,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,8006.92
1929,1763064803.491264,127.0.0.1:36482,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,7951.79
2307,1763064822.355940,127.0.0.1:47938,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,7075.23
2596,1763064838.290644,127.0.0.1:40078,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,1238.82
2807,1763064850.195093,127.0.0.1:40080,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,7632.12
3133,1763064868.315634,127.0.0.1:60256,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,7208.55
3436,1763064883.328678,127.0.0.1:45022,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,1539.28
3722,1763064894.493905,127.0.0.1:52238,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,7527.05
4107,1763064913.684870,127.0.0.1:53770,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,8042.66
