Frame,Timestamp,Src,Dst,Metodo,URI,Status,Operazione,Payload ID,Payload Mediator,Δ Mediator (ms),Latency (ms)
193,1763063835.561439,127.0.0.1:50276,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,6107.95
587,1763063861.689846,127.0.0.1:43462,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,6451.57
1482,1763063989.503839,127.0.0.1:60532,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,6794.40
1873,1763064014.343907,127.0.0.1:44978,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,7141.88
2223,1763064033.074532,127.0.0.1:36926,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,7045.55
2563,1763064051.537065,127.0.0.1:44450,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,6998.88
2826,1763064066.859122,127.0.0.1:51212,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,1509.15
3044,1763064078.587405,127.0.0.1:55610,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,7451.29
3388,1763064095.964545,127.0.0.1:53020,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,6385.46
3661,1763064110.949615,127.0.0.1:57686,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,1503.28
3881,1763064121.861707,127.0.0.1:57694,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,6584.43
4217,1763064139.775749,127.0.0.1:39206,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,7208.78
