Frame,Timestamp,Src,Dst,Metodo,URI,Status,Operazione,Payload ID,Payload Mediator,Δ Mediator (ms),Latency (ms)
593,1763497646.624228,127.0.0.1:47318,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,35471.59
1541,1763497737.372716,127.0.0.1:36190,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,28053.78
2497,1763497848.590564,127.0.0.1:45296,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,29397.96
3419,1763497932.803001,127.0.0.1:48108,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,28886.96
4318,1763498005.506029,127.0.0.1:44026,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,28252.81
5196,1763498078.631367,127.0.0.1:53486,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,28468.20
5874,1763498136.812253,127.0.0.1:3000,127.0.0.1:60016,POST,/didcomm,200,https://didcomm.org/routing/2.0/forward,623e38e1-1865-4bf7-b4ff-731daf2cab58,623e38e1-1865-4bf7-b4ff-731daf2cab58,0.00,1683.33
6477,1763498181.279999,127.0.0.1:43850,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,29188.36
7352,1763498253.344012,127.0.0.1:46978,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,28968.37
8014,1763498310.405827,127.0.0.1:3000,127.0.0.1:33548,POST,/didcomm,200,https://didcomm.org/routing/2.0/forward,afc78069-42d0-4945-9e78-f8c8f818839a,afc78069-42d0-4945-9e78-f8c8f818839a,0.00,1515.40
8592,1763498353.477915,127.0.0.1:55540,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,28654.69
9477,1763498425.286898,127.0.0.1:51954,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,29029.86
