Frame,Timestamp,Src,Dst,Metodo,URI,Status,Operazione,Payload ID,Payload Mediator,Δ Mediator (ms),Latency (ms)
13,1763495564.791354,172.31.100.255:38908,35.172.145.92:443,TLS,-,-,-,-,-,-,411.69
15,1763495565.202124,172.31.100.255:38908,35.172.145.92:443,TLS,-,-,-,-,-,-,376.50
17,1763495565.526830,172.31.100.255:38908,35.172.145.92:443,TLS,-,-,-,-,-,-,311.21
19,1763495565.930952,172.31.100.255:38908,35.172.145.92:443,TLS,-,-,-,-,-,-,382.16
21,1763495566.327081,172.31.100.255:38908,35.172.145.92:443,TLS,-,-,-,-,-,-,380.85
23,1763495566.721343,172.31.100.255:38908,35.172.145.92:443,TLS,-,-,-,-,-,-,379.06
25,1763495567.127784,172.31.100.255:38908,35.172.145.92:443,TLS,-,-,-,-,-,-,391.86
27,1763495567.515817,172.31.100.255:38908,35.172.145.92:443,TLS,-,-,-,-,-,-,373.36
29,1763495567.912927,172.31.100.255:38908,35.172.145.92:443,TLS,-,-,-,-,-,-,382.43
31,1763495568.313155,172.31.100.255:38908,35.172.145.92:443,TLS,-,-,-,-,-,-,383.60
33,1763495568.629602,172.31.100.255:38908,35.172.145.92:443,TLS,-,-,-,-,-,-,301.93
35,1763495569.016023,172.31.100.255:38908,35.172.145.92:443,TLS,-,-,-,-,-,-,371.75
37,1763495569.415640,172.31.100.255:38908,35.172.145.92:443,TLS,-,-,-,-,-,-,385.55
39,1763495569.814629,172.31.100.255:38908,35.172.145.92:443,TLS,-,-,-,-,-,-,385.20
41,1763495570.222423,172.31.100.255:38908,35.172.145.92:443,TLS,-,-,-,-,-,-,394.38
43,1763495570.629490,172.31.100.255:38908,35.172.145.92:443,TLS,-,-,-,-,-,-,394.91
45,1763495571.025301,172.31.100.255:38908,35.172.145.92:443,TLS,-,-,-,-,-,-,382.85
47,1763495571.341236,172.31.100.255:38908,35.172.145.92:443,TLS,-,-,-,-,-,-,303.42
49,1763495571.730738,172.31.100.255:38908,35.172.145.92:443,TLS,-,-,-,-,-,-,376.95
51,1763495572.138573,172.31.100.255:38908,35.172.145.92:443,TLS,-,-,-,-,-,-,394.31
53,1763495572.540873,172.31.100.255:38908,35.172.145.92:443,TLS,-,-,-,-,-,-,388.32
55,1763495572.949045,172.31.100.255:38908,35.172.145.92:443,TLS,-,-,-,-,-,-,394.63
57,1763495573.354787,172.31.100.255:38908,35.172.145.92:443,TLS,-,-,-,-,-,-,391.67
59,1763495573.662352,172.31.100.255:38908,35.172.145.92:443,TLS,-,-,-,-,-,-,294.02
61,1763495574.064476,172.31.100.255:38908,35.172.145.92:443,TLS,-,-,-,-,-,-,389.01
63,1763495574.368925,172.31.100.255:38908,35.172.145.92:443,TLS,-,-,-,-,-,-,290.73
65,1763495574.778592,172.31.100.255:38908,35.172.145.92:443,TLS,-,-,-,-,-,-,397.03
