Frame,Timestamp,Src,Dst,Metodo,URI,Status,Operazione,Payload ID,Payload Mediator,Δ Mediator (ms),Latency (ms)
21,1763496574.356182,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,200.58
23,1763496574.519307,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,129.30
27,1763496574.717937,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,184.41
31,1763496574.922123,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,183.33
33,1763496575.127790,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,189.41
35,1763496575.331844,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,188.16
37,1763496575.535463,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,188.16
39,1763496575.697536,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,147.02
41,1763496575.946743,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,233.29
43,1763496576.162769,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,199.02
45,1763496576.356068,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,178.53
47,1763496576.508923,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,138.24
51,1763496576.766226,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,242.91
55,1763496576.969838,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,189.85
57,1763496577.175133,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,191.72
59,1763496577.380469,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,191.74
61,1763496577.586683,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,192.41
63,1763496577.791961,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,191.09
65,1763496577.996566,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,190.78
67,1763496578.200803,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,190.42
69,1763496578.346652,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,131.71
71,1763496578.495109,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,134.39
73,1763496578.718959,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,209.75
75,1763496578.921821,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,188.87
77,1763496579.128502,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,192.77
79,1763496579.334191,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,191.68
81,1763496579.540488,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,192.36
83,1763496579.744565,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,190.01
85,1763496579.950461,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,192.54
87,1763496580.155292,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,190.58
89,1763496580.362089,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,192.86
91,1763496580.568926,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,195.17
95,1763496580.772405,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,189.42
97,1763496580.920979,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,134.80
101,1763496581.185512,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,250.71
103,1763496581.392056,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,192.69
105,1763496581.596612,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,190.84
107,1763496581.807270,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,196.70
109,1763496582.009796,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,188.74
111,1763496582.214671,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,190.33
113,1763496582.421494,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,192.73
115,1763496582.627455,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,191.44
117,1763496582.837537,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,196.30
119,1763496583.041785,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,190.33
121,1763496583.248867,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,192.89
123,1763496583.455153,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,191.99
125,1763496583.661872,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,192.62
127,1763496583.865676,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,189.37
129,1763496584.071484,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,192.08
131,1763496584.279853,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,195.05
133,1763496584.484909,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,191.31
135,1763496584.691767,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,193.29
137,1763496584.897684,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,191.95
139,1763496585.104465,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,192.69
141,1763496585.311983,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,193.86
143,1763496585.517752,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,192.36
145,1763496585.724714,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,194.27
147,1763496585.941854,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,203.33
149,1763496586.141912,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,186.77
151,1763496586.363152,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,208.13
153,1763496586.553052,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,176.05
155,1763496586.758353,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,188.27
160,1763496586.966007,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,188.91
162,1763496587.171116,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,190.47
164,1763496587.377594,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,192.42
166,1763496587.584773,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,192.91
168,1763496587.792438,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,193.58
172,1763496587.998739,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,155.67
174,1763496588.205749,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,192.68
176,1763496588.411929,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,192.23
178,1763496588.620548,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,194.35
180,1763496588.826678,172.31.100.255:49714,44.219.10.43:443,TLS,-,-,-,-,-,-,191.28
217,1763496592.138883,172.31.100.255:46372,44.219.10.43:443,TLS,-,-,-,-,-,-,1652.20
225,1763496592.467274,172.31.100.255:46372,44.219.10.43:443,TLS,-,-,-,-,-,-,731.13
230,1763496592.862360,172.31.100.255:46372,44.219.10.43:443,TLS,-,-,-,-,-,-,710.42
236,1763496593.284903,172.31.100.255:46372,44.219.10.43:443,TLS,-,-,-,-,-,-,804.38
240,1763496593.666020,172.31.100.255:46372,44.219.10.43:443,TLS,-,-,-,-,-,-,790.25
244,1763496594.011771,172.31.100.255:46372,44.219.10.43:443,TLS,-,-,-,-,-,-,713.16
248,1763496594.417549,172.31.100.255:46372,44.219.10.43:443,TLS,-,-,-,-,-,-,738.07
255,1763496594.828973,172.31.100.255:46372,44.219.10.43:443,TLS,-,-,-,-,-,-,803.91
261,1763496595.242693,172.31.100.255:46372,44.219.10.43:443,TLS,-,-,-,-,-,-,811.78
265,1763496595.656746,172.31.100.255:46372,44.219.10.43:443,TLS,-,-,-,-,-,-,814.19
269,1763496596.072401,172.31.100.255:46372,44.219.10.43:443,TLS,-,-,-,-,-,-,816.34
273,1763496596.400467,172.31.100.255:46372,44.219.10.43:443,TLS,-,-,-,-,-,-,730.64
275,1763496596.733783,172.31.100.255:46372,44.219.10.43:443,TLS,-,-,-,-,-,-,648.16
281,1763496597.108572,172.31.100.255:46372,44.219.10.43:443,TLS,-,-,-,-,-,-,694.86
285,1763496597.521351,172.31.100.255:46372,44.219.10.43:443,TLS,-,-,-,-,-,-,773.85
287,1763496598.829087,172.31.100.255:46372,44.219.10.43:443,TLS,-,-,-,-,-,-,1707.56
293,1763496599.227509,172.31.100.255:46372,44.219.10.43:443,TLS,-,-,-,-,-,-,1693.04
299,1763496599.620817,172.31.100.255:46372,44.219.10.43:443,TLS,-,-,-,-,-,-,1172.73
302,1763496600.019207,172.31.100.255:46372,44.219.10.43:443,TLS,-,-,-,-,-,-,1178.32
304,1763496600.333586,172.31.100.255:46372,44.219.10.43:443,TLS,-,-,-,-,-,-,1093.45
308,1763496600.722765,172.31.100.255:46372,44.219.10.43:443,TLS,-,-,-,-,-,-,1089.07
310,1763496601.115685,172.31.100.255:46372,44.219.10.43:443,TLS,-,-,-,-,-,-,1083.54
316,1763496601.517251,172.31.100.255:46372,44.219.10.43:443,TLS,-,-,-,-,-,-,1171.14
318,1763496601.918419,172.31.100.255:46372,44.219.10.43:443,TLS,-,-,-,-,-,-,1183.10
320,1763496602.320323,172.31.100.255:46372,44.219.10.43:443,TLS,-,-,-,-,-,-,1192.45
324,1763496602.723951,172.31.100.255:46372,44.219.10.43:443,TLS,-,-,-,-,-,-,1193.61
326,1763496604.140012,172.31.100.255:46372,44.219.10.43:443,TLS,-,-,-,-,-,-,2207.93
328,1763496604.481350,172.31.100.255:46372,44.219.10.43:443,TLS,-,-,-,-,-,-,2148.40
332,1763496604.822294,172.31.100.255:46372,44.219.10.43:443,TLS,-,-,-,-,-,-,2085.11
338,1763496605.255937,172.31.100.255:46372,44.219.10.43:443,TLS,-,-,-,-,-,-,1509.55
341,1763496605.660827,172.31.100.255:46372,44.219.10.43:443,TLS,-,-,-,-,-,-,1507.54
347,1763496606.067549,172.31.100.255:46372,44.219.10.43:443,TLS,-,-,-,-,-,-,1573.39
351,1763496606.475560,172.31.100.255:46372,44.219.10.43:443,TLS,-,-,-,-,-,-,1639.99
355,1763496606.891904,172.31.100.255:46372,44.219.10.43:443,TLS,-,-,-,-,-,-,1622.88
359,1763496607.291128,172.31.100.255:46372,44.219.10.43:443,TLS,-,-,-,-,-,-,1617.34
361,1763496607.700904,172.31.100.255:46372,44.219.10.43:443,TLS,-,-,-,-,-,-,1619.98
