Frame,Timestamp,Src,Dst,Metodo,URI,Status,Operazione,Payload ID,Payload Mediator,Δ Mediator (ms),Latency (ms)
13,1763486811.171465,172.31.100.255:40122,44.214.111.58:443,TLS,-,-,-,-,-,-,196.55
15,1763486811.375391,172.31.100.255:40122,44.214.111.58:443,TLS,-,-,-,-,-,-,170.90
17,1763486811.542461,172.31.100.255:40122,44.214.111.58:443,TLS,-,-,-,-,-,-,153.22
19,1763486811.788479,172.31.100.255:40122,44.214.111.58:443,TLS,-,-,-,-,-,-,224.75
21,1763486811.988010,172.31.100.255:40122,44.214.111.58:443,TLS,-,-,-,-,-,-,184.24
23,1763486812.127287,172.31.100.255:40122,44.214.111.58:443,TLS,-,-,-,-,-,-,124.18
25,1763486812.275767,172.31.100.255:40122,44.214.111.58:443,TLS,-,-,-,-,-,-,132.65
27,1763486812.435302,172.31.100.255:40122,44.214.111.58:443,TLS,-,-,-,-,-,-,144.14
29,1763486812.605315,172.31.100.255:40122,44.214.111.58:443,TLS,-,-,-,-,-,-,154.34
31,1763486812.811728,172.31.100.255:40122,44.214.111.58:443,TLS,-,-,-,-,-,-,189.82
33,1763486813.014944,172.31.100.255:40122,44.214.111.58:443,TLS,-,-,-,-,-,-,189.09
35,1763486813.217252,172.31.100.255:40122,44.214.111.58:443,TLS,-,-,-,-,-,-,188.42
37,1763486813.424055,172.31.100.255:40122,44.214.111.58:443,TLS,-,-,-,-,-,-,192.27
39,1763486813.629215,172.31.100.255:40122,44.214.111.58:443,TLS,-,-,-,-,-,-,190.86
41,1763486813.832829,172.31.100.255:40122,44.214.111.58:443,TLS,-,-,-,-,-,-,189.53
43,1763486814.038041,172.31.100.255:40122,44.214.111.58:443,TLS,-,-,-,-,-,-,191.12
45,1763486814.242808,172.31.100.255:40122,44.214.111.58:443,TLS,-,-,-,-,-,-,190.92
47,1763486814.450738,172.31.100.255:40122,44.214.111.58:443,TLS,-,-,-,-,-,-,194.79
49,1763486814.652471,172.31.100.255:40122,44.214.111.58:443,TLS,-,-,-,-,-,-,187.86
51,1763486814.856281,172.31.100.255:40122,44.214.111.58:443,TLS,-,-,-,-,-,-,189.73
53,1763486815.061254,172.31.100.255:40122,44.214.111.58:443,TLS,-,-,-,-,-,-,191.00
55,1763486815.268977,172.31.100.255:40122,44.214.111.58:443,TLS,-,-,-,-,-,-,193.95
57,1763486815.475055,172.31.100.255:40122,44.214.111.58:443,TLS,-,-,-,-,-,-,192.53
59,1763486815.686435,172.31.100.255:40122,44.214.111.58:443,TLS,-,-,-,-,-,-,198.16
61,1763486815.886328,172.31.100.255:40122,44.214.111.58:443,TLS,-,-,-,-,-,-,186.51
63,1763486816.088598,172.31.100.255:40122,44.214.111.58:443,TLS,-,-,-,-,-,-,188.13
65,1763486816.294707,172.31.100.255:40122,44.214.111.58:443,TLS,-,-,-,-,-,-,192.58
67,1763486816.499041,172.31.100.255:40122,44.214.111.58:443,TLS,-,-,-,-,-,-,189.55
69,1763486816.705241,172.31.100.255:40122,44.214.111.58:443,TLS,-,-,-,-,-,-,193.37
71,1763486816.911170,172.31.100.255:40122,44.214.111.58:443,TLS,-,-,-,-,-,-,192.01
73,1763486817.125671,172.31.100.255:40122,44.214.111.58:443,TLS,-,-,-,-,-,-,201.04
75,1763486817.322632,172.31.100.255:40122,44.214.111.58:443,TLS,-,-,-,-,-,-,183.27
