Frame,Timestamp,Src,Dst,Metodo,URI,Status,Operazione,Payload ID,Payload Mediator,Δ Mediator (ms),Latency (ms)
526,1763485897.832432,127.0.0.1:53632,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,27115.61
1399,1763485976.789989,127.0.0.1:58202,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,27302.20
2321,1763486062.157005,127.0.0.1:40414,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,28722.13
3286,1763486172.242336,127.0.0.1:36744,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,28208.43
4122,1763486241.670939,127.0.0.1:41908,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,26671.67
4973,1763486310.585293,127.0.0.1:47834,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,27187.81
5627,1763486365.604244,127.0.0.1:3000,127.0.0.1:49218,POST,/didcomm,200,https://didcomm.org/routing/2.0/forward,b17f438f-8b4e-4d54-8652-9f6de63e23e4,b17f438f-8b4e-4d54-8652-9f6de63e23e4,0.00,1688.68
6173,1763486407.344786,127.0.0.1:33778,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,27793.74
7013,1763486476.358038,127.0.0.1:60854,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,27373.37
7624,1763486531.668653,127.0.0.1:3000,127.0.0.1:51596,POST,/didcomm,200,https://didcomm.org/routing/2.0/forward,c587e051-62c6-4543-b37c-ddb48fe68398,c587e051-62c6-4543-b37c-ddb48fe68398,0.00,1586.67
8168,1763486571.684890,127.0.0.1:57890,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,25620.63
9061,1763486637.990928,127.0.0.1:56892,127.0.0.1:3000,POST,/didcomm,200,-,-,-,-,27650.43
