Frame,Timestamp,Src,Dst,Metodo,URI,Status,Operazione,Payload ID,Payload Mediator,Δ Mediator (ms),Latency (ms)
17,1763155346.696223,172.31.100.255:46234,44.214.111.58:443,TLS,-,-,-,-,-,-,181.60
19,1763155346.900970,172.31.100.255:46234,44.214.111.58:443,TLS,-,-,-,-,-,-,175.43
21,1763155347.107407,172.31.100.255:46234,44.214.111.58:443,TLS,-,-,-,-,-,-,193.53
23,1763155347.260121,172.31.100.255:46234,44.214.111.58:443,TLS,-,-,-,-,-,-,133.81
25,1763155347.413756,172.31.100.255:46234,44.214.111.58:443,TLS,-,-,-,-,-,-,138.54
27,1763155347.617429,172.31.100.255:46234,44.214.111.58:443,TLS,-,-,-,-,-,-,190.08
29,1763155347.824119,172.31.100.255:46234,44.214.111.58:443,TLS,-,-,-,-,-,-,193.03
31,1763155348.027699,172.31.100.255:46234,44.214.111.58:443,TLS,-,-,-,-,-,-,189.82
33,1763155348.231878,172.31.100.255:46234,44.214.111.58:443,TLS,-,-,-,-,-,-,189.53
35,1763155348.436665,172.31.100.255:46234,44.214.111.58:443,TLS,-,-,-,-,-,-,190.61
37,1763155348.641427,172.31.100.255:46234,44.214.111.58:443,TLS,-,-,-,-,-,-,191.65
39,1763155348.846716,172.31.100.255:46234,44.214.111.58:443,TLS,-,-,-,-,-,-,192.01
41,1763155348.994888,172.31.100.255:46234,44.214.111.58:443,TLS,-,-,-,-,-,-,135.05
43,1763155349.154383,172.31.100.255:46234,44.214.111.58:443,TLS,-,-,-,-,-,-,146.05
45,1763155349.362392,172.31.100.255:46234,44.214.111.58:443,TLS,-,-,-,-,-,-,195.21
47,1763155349.563287,172.31.100.255:46234,44.214.111.58:443,TLS,-,-,-,-,-,-,187.87
49,1763155349.769326,172.31.100.255:46234,44.214.111.58:443,TLS,-,-,-,-,-,-,193.00
51,1763155349.972717,172.31.100.255:46234,44.214.111.58:443,TLS,-,-,-,-,-,-,190.11
53,1763155350.177735,172.31.100.255:46234,44.214.111.58:443,TLS,-,-,-,-,-,-,192.18
55,1763155350.382689,172.31.100.255:46234,44.214.111.58:443,TLS,-,-,-,-,-,-,191.17
57,1763155350.587201,172.31.100.255:46234,44.214.111.58:443,TLS,-,-,-,-,-,-,192.07
59,1763155350.791990,172.31.100.255:46234,44.214.111.58:443,TLS,-,-,-,-,-,-,191.95
61,1763155350.998412,172.31.100.255:46234,44.214.111.58:443,TLS,-,-,-,-,-,-,193.07
63,1763155351.201966,172.31.100.255:46234,44.214.111.58:443,TLS,-,-,-,-,-,-,187.83
67,1763155351.406362,172.31.100.255:46234,44.214.111.58:443,TLS,-,-,-,-,-,-,187.07
69,1763155351.611897,172.31.100.255:46234,44.214.111.58:443,TLS,-,-,-,-,-,-,191.02
71,1763155351.815986,172.31.100.255:46234,44.214.111.58:443,TLS,-,-,-,-,-,-,191.46
73,1763155352.023820,172.31.100.255:46234,44.214.111.58:443,TLS,-,-,-,-,-,-,194.29
75,1763155352.225773,172.31.100.255:46234,44.214.111.58:443,TLS,-,-,-,-,-,-,188.42
80,1763155352.431367,172.31.100.255:46234,44.214.111.58:443,TLS,-,-,-,-,-,-,168.62
82,1763155352.635580,172.31.100.255:46234,44.214.111.58:443,TLS,-,-,-,-,-,-,190.97
84,1763155352.840306,172.31.100.255:46234,44.214.111.58:443,TLS,-,-,-,-,-,-,192.20
86,1763155353.044896,172.31.100.255:46234,44.214.111.58:443,TLS,-,-,-,-,-,-,191.73
88,1763155353.249670,172.31.100.255:46234,44.214.111.58:443,TLS,-,-,-,-,-,-,191.71
110,1763155353.966477,172.31.100.255:45708,44.214.111.58:443,TLS,-,-,-,-,-,-,202.38
112,1763155354.171213,172.31.100.255:45708,44.214.111.58:443,TLS,-,-,-,-,-,-,192.49
114,1763155354.303160,172.31.100.255:45708,44.214.111.58:443,TLS,-,-,-,-,-,-,119.57
119,1763155354.440069,172.31.100.255:45708,44.214.111.58:443,TLS,-,-,-,-,-,-,124.03
122,1763155354.582321,172.31.100.255:45708,44.214.111.58:443,TLS,-,-,-,-,-,-,129.80
124,1763155354.786621,172.31.100.255:45708,44.214.111.58:443,TLS,-,-,-,-,-,-,191.43
126,1763155354.990610,172.31.100.255:45708,44.214.111.58:443,TLS,-,-,-,-,-,-,190.73
128,1763155355.196060,172.31.100.255:45708,44.214.111.58:443,TLS,-,-,-,-,-,-,192.32
130,1763155355.390776,172.31.100.255:45708,44.214.111.58:443,TLS,-,-,-,-,-,-,182.24
137,1763155355.605103,172.31.100.255:45708,44.214.111.58:443,TLS,-,-,-,-,-,-,200.61
140,1763155355.810044,172.31.100.255:45708,44.214.111.58:443,TLS,-,-,-,-,-,-,191.93
142,1763155356.015838,172.31.100.255:45708,44.214.111.58:443,TLS,-,-,-,-,-,-,192.68
144,1763155356.221347,172.31.100.255:45708,44.214.111.58:443,TLS,-,-,-,-,-,-,192.82
146,1763155356.358220,172.31.100.255:45708,44.214.111.58:443,TLS,-,-,-,-,-,-,123.76
150,1763155356.526748,172.31.100.255:45708,44.214.111.58:443,TLS,-,-,-,-,-,-,156.09
152,1763155356.665230,172.31.100.255:45708,44.214.111.58:443,TLS,-,-,-,-,-,-,125.97
155,1763155356.802785,172.31.100.255:45708,44.214.111.58:443,TLS,-,-,-,-,-,-,124.89
158,1763155357.039666,172.31.100.255:45708,44.214.111.58:443,TLS,-,-,-,-,-,-,224.60
160,1763155357.244758,172.31.100.255:45708,44.214.111.58:443,TLS,-,-,-,-,-,-,192.16
162,1763155357.448171,172.31.100.255:45708,44.214.111.58:443,TLS,-,-,-,-,-,-,190.57
168,1763155357.654095,172.31.100.255:45708,44.214.111.58:443,TLS,-,-,-,-,-,-,193.54
170,1763155357.790549,172.31.100.255:45708,44.214.111.58:443,TLS,-,-,-,-,-,-,123.36
173,1763155357.929469,172.31.100.255:45708,44.214.111.58:443,TLS,-,-,-,-,-,-,126.43
176,1763155358.264348,172.31.100.255:45708,44.214.111.58:443,TLS,-,-,-,-,-,-,321.83
181,1763155358.393274,172.31.100.255:45708,44.214.111.58:443,TLS,-,-,-,-,-,-,112.50
187,1763155358.574659,172.31.100.255:45708,44.214.111.58:443,TLS,-,-,-,-,-,-,168.60
191,1763155358.779576,172.31.100.255:45708,44.214.111.58:443,TLS,-,-,-,-,-,-,191.98
193,1763155358.917765,172.31.100.255:45708,44.214.111.58:443,TLS,-,-,-,-,-,-,125.26
197,1763155359.054561,172.31.100.255:45708,44.214.111.58:443,TLS,-,-,-,-,-,-,124.05
203,1763155359.300619,172.31.100.255:45708,44.214.111.58:443,TLS,-,-,-,-,-,-,220.22
219,1763155359.493226,172.31.100.255:45708,44.214.111.58:443,TLS,-,-,-,-,-,-,179.49
230,1763155359.626672,172.31.100.255:45708,44.214.111.58:443,TLS,-,-,-,-,-,-,120.38
232,1763155359.803965,172.31.100.255:45708,44.214.111.58:443,TLS,-,-,-,-,-,-,163.84
235,1763155360.012312,172.31.100.255:45708,44.214.111.58:443,TLS,-,-,-,-,-,-,195.77
241,1763155360.214261,172.31.100.255:45708,44.214.111.58:443,TLS,-,-,-,-,-,-,188.56
243,1763155360.418920,172.31.100.255:45708,44.214.111.58:443,TLS,-,-,-,-,-,-,191.48
245,1763155360.622609,172.31.100.255:45708,44.214.111.58:443,TLS,-,-,-,-,-,-,191.35
249,1763155360.828492,172.31.100.255:45708,44.214.111.58:443,TLS,-,-,-,-,-,-,193.24
251,1763155360.963216,172.31.100.255:45708,44.214.111.58:443,TLS,-,-,-,-,-,-,122.44
